line,champion1,champion2,winning_rage,match_count
Top,Riven,Yasuo,52.53,158
Top,Riven,Viego,57.52,153
Top,Riven,Rengar,52.7,148
Top,Riven,Warwick,51.06,141
Top,Riven,Zac,47.73,132
Top,Riven,Lucian,54.33,127
Top,Riven,Illaoi,57.94,126
Top,Riven,Quinn,47.79,113
Top,Riven,Nocturne,52.38,105
Top,Riven,Cho'Gath,47.42,97
Top,Riven,Ryze,55.32,94
Top,Riven,Dr. Mundo,59.34,91
Top,Riven,Kalista,55.29,85
Top,Riven,Heimerdinger,59.76,82
Top,Riven,Singed,49.37,79
Top,Riven,Yone,62.03,79
Top,Riven,Yorick,49.28,69
Top,Riven,Pantheon,39.66,58
Top,Riven,Trundle,55.17,58
Middle,Riven,Sett,51.09,"1,325"
Middle,Riven,Aatrox,51.92,"1,200"
Middle,Riven,Sylas,54.47,"1,019"
Middle,Riven,Irelia,59.95,824
Middle,Riven,Renekton,45.85,772
Middle,Riven,Shen,49.72,712
Middle,Riven,Akali,50.21,703
Middle,Riven,Darius,57.14,637
Middle,Riven,Gwen,57.74,594
Middle,Riven,Garen,46.21,580
Middle,Riven,Lee Sin,51.93,545
Middle,Riven,Fiora,49.43,522
Middle,Riven,Malphite,52.76,489
Middle,Riven,Jax,56.54,428
Middle,Riven,Jayce,52.62,420
Middle,Riven,Mordekaiser,50.96,418
Middle,Riven,Volibear,47.58,414
Middle,Riven,Ornn,51.86,403
Middle,Riven,Gnar,55.73,393
Middle,Riven,Vladimir,53.33,330
Middle,Riven,Rumble,53.67,313
Middle,Riven,Kayle,59.08,303
Middle,Riven,Poppy,47.3,296
Middle,Riven,Teemo,55.67,291
Middle,Riven,Camille,48.84,258
Middle,Riven,Nasus,47.72,241
Middle,Riven,Wukong,50,232
Middle,Riven,Sion,53.74,227
Middle,Riven,Kled,46.02,226
Middle,Riven,Gangplank,60.09,218
Middle,Riven,Maokai,44.39,214
Middle,Riven,Urgot,55.61,187
Middle,Riven,Kennen,47.22,180
Middle,Riven,Vayne,44.13,179
Middle,Riven,Tryndamere,52.17,161
Middle,Riven,Yasuo,52.53,158
Middle,Riven,Viego,57.52,153
Middle,Riven,Rengar,52.7,148
Middle,Riven,Warwick,51.06,141
Middle,Riven,Zac,47.73,132
Middle,Riven,Lucian,54.33,127
Middle,Riven,Illaoi,57.94,126
Middle,Riven,Quinn,47.79,113
Middle,Riven,Nocturne,52.38,105
Middle,Riven,Cho'Gath,47.42,97
Middle,Riven,Ryze,55.32,94
Middle,Riven,Dr. Mundo,59.34,91
Middle,Riven,Kalista,55.29,85
Middle,Riven,Heimerdinger,59.76,82
Middle,Riven,Singed,49.37,79
Middle,Riven,Yone,62.03,79
Middle,Riven,Yorick,49.28,69
Middle,Riven,Pantheon,39.66,58
Middle,Riven,Trundle,55.17,58
Jungle,Rumble,Lee Sin,46.68,"8,006"
Jungle,Rumble,Diana,47.84,"2,780"
Jungle,Rumble,Kindred,47.06,"2,705"
Jungle,Rumble,Elise,46.34,"2,678"
Jungle,Rumble,Morgana,47.76,"2,548"
Jungle,Rumble,Viego,49.4,"2,403"
Jungle,Rumble,Nidalee,49.85,"2,309"
Jungle,Rumble,Shaco,47.91,"2,014"
Jungle,Rumble,Kayn,47.5,"1,882"
Jungle,Rumble,Xin Zhao,46.12,"1,817"
Jungle,Rumble,Graves,52.68,"1,697"
Jungle,Rumble,Nocturne,47.12,"1,632"
Jungle,Rumble,Master Yi,46.77,"1,392"
Jungle,Rumble,Ekko,45.18,"1,390"
Jungle,Rumble,Zac,44.61,"1,168"
Jungle,Rumble,Kha'Zix,50.18,"1,120"
Jungle,Rumble,Nunu & Willump,47.41,"1,099"
Jungle,Rumble,Evelynn,44.31,878
Jungle,Rumble,Warwick,46.15,832
Jungle,Rumble,Rek'Sai,52.23,762
Jungle,Rumble,Fiddlesticks,44.53,741
Jungle,Rumble,Poppy,47.39,728
Jungle,Rumble,Jarvan IV,49.71,698
Jungle,Rumble,Rammus,48.59,673
Jungle,Rumble,Udyr,49.17,604
Jungle,Rumble,Hecarim,54.66,569
Jungle,Rumble,Karthus,44.56,561
Jungle,Rumble,Volibear,46.26,521
Jungle,Rumble,Vi,49.5,501
Jungle,Rumble,Amumu,49.64,415
Jungle,Rumble,Sejuani,45.54,415
Jungle,Rumble,Taliyah,45.27,402
Jungle,Rumble,Olaf,48.75,400
Jungle,Rumble,Lillia,58.15,399
Jungle,Rumble,Gragas,48.96,384
Jungle,Rumble,Trundle,49.2,313
Jungle,Rumble,Shyvana,48.01,302
Jungle,Rumble,Jax,46.61,251
Jungle,Rumble,Gwen,49.59,244
Jungle,Rumble,Rengar,58.33,240
Jungle,Rumble,Ivern,47.74,155
Jungle,Rumble,Wukong,54.93,142
Jungle,Rumble,Camille,59.22,103
Top,Rumble,Sett,43.47,"1,095"
Top,Rumble,Aatrox,47.01,"1,070"
Top,Rumble,Sylas,46.77,"1,054"
Top,Rumble,Renekton,48.6,679
Top,Rumble,Akali,50.7,641
Top,Rumble,Irelia,46.9,629
Top,Rumble,Shen,44.53,622
Top,Rumble,Jayce,50.69,507
Top,Rumble,Malphite,45.71,501
Top,Rumble,Darius,50.32,475
Top,Rumble,Gnar,46.76,447
Top,Rumble,Teemo,54.22,415
Top,Rumble,Gwen,46.67,405
Top,Rumble,Lee Sin,43.48,391
Top,Rumble,Garen,48.3,383
Top,Rumble,Ornn,48.53,375
Top,Rumble,Mordekaiser,53.65,356
Top,Rumble,Fiora,46.45,338
Top,Rumble,Jax,49.23,325
Top,Rumble,Riven,46.33,313
Top,Rumble,Kayle,47.6,313
Top,Rumble,Vladimir,49.01,304
Top,Rumble,Volibear,44.57,276
Top,Rumble,Nasus,45.72,269
Top,Rumble,Sion,41.94,248
Top,Rumble,Kennen,45.8,238
Top,Rumble,Gangplank,51.95,231
Top,Rumble,Vayne,54.46,213
Top,Rumble,Camille,48.56,208
Top,Rumble,Wukong,48.07,181
Top,Rumble,Lucian,55.95,168
Top,Rumble,Viego,51.23,162
Top,Rumble,Poppy,46.54,159
Top,Rumble,Kled,40.26,154
Top,Rumble,Urgot,49.33,150
Top,Rumble,Yasuo,52.78,144
Top,Rumble,Maokai,44.37,142
Top,Rumble,Tryndamere,49.62,133
Top,Rumble,Rengar,45.74,129
Top,Rumble,Warwick,53.39,118
Top,Rumble,Ryze,58.97,117
Top,Rumble,Dr. Mundo,36.21,116
Top,Rumble,Kalista,44.25,113
Top,Rumble,Quinn,51.82,110
Top,Rumble,Nocturne,45.63,103
Top,Rumble,Cho'Gath,39.58,96
Top,Rumble,Illaoi,44.68,94
Top,Rumble,Yorick,43.48,92
Top,Rumble,Zac,40,90
Top,Rumble,Yone,46.67,90
Top,Rumble,Singed,51.28,78
Top,Rumble,Trundle,47.37,76
Top,Rumble,Heimerdinger,48.65,74
Top,Rumble,Pantheon,40.98,61
Middle,Rumble,Lee Sin,46.68,"8,006"
Middle,Rumble,Diana,47.84,"2,780"
Middle,Rumble,Kindred,47.06,"2,705"
Middle,Rumble,Elise,46.34,"2,678"
Middle,Rumble,Morgana,47.76,"2,548"
Middle,Rumble,Viego,49.4,"2,403"
Middle,Rumble,Nidalee,49.85,"2,309"
Middle,Rumble,Shaco,47.91,"2,014"
Middle,Rumble,Kayn,47.5,"1,882"
Middle,Rumble,Xin Zhao,46.12,"1,817"
Middle,Rumble,Graves,52.68,"1,697"
Middle,Rumble,Nocturne,47.12,"1,632"
Middle,Rumble,Master Yi,46.77,"1,392"
Middle,Rumble,Ekko,45.18,"1,390"
Middle,Rumble,Zac,44.61,"1,168"
Middle,Rumble,Kha'Zix,50.18,"1,120"
Middle,Rumble,Nunu & Willump,47.41,"1,099"
Middle,Rumble,Evelynn,44.31,878
Middle,Rumble,Warwick,46.15,832
Middle,Rumble,Rek'Sai,52.23,762
Middle,Rumble,Fiddlesticks,44.53,741
Middle,Rumble,Poppy,47.39,728
Middle,Rumble,Jarvan IV,49.71,698
Middle,Rumble,Rammus,48.59,673
Middle,Rumble,Udyr,49.17,604
Middle,Rumble,Hecarim,54.66,569
Middle,Rumble,Karthus,44.56,561
Middle,Rumble,Volibear,46.26,521
Middle,Rumble,Vi,49.5,501
Middle,Rumble,Amumu,49.64,415
Middle,Rumble,Sejuani,45.54,415
Middle,Rumble,Taliyah,45.27,402
Middle,Rumble,Olaf,48.75,400
Middle,Rumble,Lillia,58.15,399
Middle,Rumble,Gragas,48.96,384
Middle,Rumble,Trundle,49.2,313
Middle,Rumble,Shyvana,48.01,302
Middle,Rumble,Jax,46.61,251
Middle,Rumble,Gwen,49.59,244
Middle,Rumble,Rengar,58.33,240
Middle,Rumble,Ivern,47.74,155
Middle,Rumble,Wukong,54.93,142
Middle,Rumble,Camille,59.22,103
Middle,Ryze,Sylas,47.66,770
Middle,Ryze,Zed,42.61,514
Middle,Ryze,Akali,46.77,511
Middle,Ryze,Yasuo,40,445
Middle,Ryze,LeBlanc,45.75,435
Middle,Ryze,Katarina,43.59,390
Middle,Ryze,Yone,48.66,374
Middle,Ryze,Talon,41.24,354
Middle,Ryze,Vladimir,48.11,264
Middle,Ryze,Lucian,50,244
Middle,Ryze,Viktor,40.52,232
Middle,Ryze,Twisted Fate,40.26,231
Middle,Ryze,Pantheon,42.48,226
Middle,Ryze,Xerath,35.71,224
Middle,Ryze,Viego,40.83,218
Middle,Ryze,Qiyana,46.04,202
Middle,Ryze,Irelia,49.24,197
Middle,Ryze,Ahri,37.65,170
Middle,Ryze,Galio,42.42,165
Middle,Ryze,Orianna,59.01,161
Middle,Ryze,Lux,44.27,131
Middle,Ryze,Zoe,43.41,129
Middle,Ryze,Anivia,51.59,126
Middle,Ryze,Fizz,40.32,124
Middle,Ryze,Rumble,45.83,120
Middle,Ryze,Diana,46.22,119
Middle,Ryze,Ekko,42.72,103
Middle,Ryze,Malzahar,32.97,91
Middle,Ryze,Syndra,45.35,86
Middle,Ryze,Malphite,48.24,85
Middle,Ryze,Sett,54.43,79
Middle,Ryze,Kassadin,43.48,69
Middle,Ryze,Lissandra,47.69,65
Middle,Ryze,Renekton,41.94,62
Middle,Ryze,Tristana,36.21,58
Middle,Ryze,Jayce,57.14,56
Middle,Ryze,Cassiopeia,38.46,52
Middle,Ryze,Nocturne,37.25,51
Middle,Ryze,Corki,56,50
Top,Ryze,Sett,39.26,405
Top,Ryze,Sylas,46.63,371
Top,Ryze,Shen,42.21,353
Top,Ryze,Aatrox,44.38,329
Top,Ryze,Irelia,43.25,289
Top,Ryze,Akali,49.81,267
Top,Ryze,Teemo,50.22,223
Top,Ryze,Renekton,47.78,203
Top,Ryze,Jayce,44,200
Top,Ryze,Gnar,40.51,195
Top,Ryze,Malphite,49.2,187
Top,Ryze,Darius,48.37,184
Top,Ryze,Garen,38.96,154
Top,Ryze,Lee Sin,40.13,152
Top,Ryze,Gwen,43.33,150
Top,Ryze,Jax,45.58,147
Top,Ryze,Mordekaiser,48.25,143
Top,Ryze,Ornn,38.3,141
Top,Ryze,Kayle,48.55,138
Top,Ryze,Fiora,49.22,128
Top,Ryze,Vladimir,50.42,119
Top,Ryze,Rumble,41.03,117
Top,Ryze,Volibear,46.43,112
Top,Ryze,Kennen,41.44,111
Top,Ryze,Gangplank,51,100
Top,Ryze,Nasus,39.8,98
Top,Ryze,Riven,44.68,94
Top,Ryze,Camille,55.29,85
Top,Ryze,Vayne,40.74,81
Top,Ryze,Sion,44.59,74
Top,Ryze,Urgot,47.14,70
Top,Ryze,Lucian,35.71,70
Top,Ryze,Wukong,40,70
Top,Ryze,Yasuo,43.33,60
Top,Ryze,Kled,50.94,53
Top,Ryze,Poppy,57.69,52
Top,Ryze,Illaoi,58.82,51
Top,Ryze,Quinn,45.1,51
Top,Ryze,Viego,46,50
Bottom,Samira,Ezreal,53.08,"16,787"
Bottom,Samira,Kai'Sa,52.04,"16,490"
Bottom,Samira,Jinx,49.01,"11,166"
Bottom,Samira,Vayne,48.9,"9,433"
Bottom,Samira,Jhin,49,"6,775"
Bottom,Samira,Caitlyn,50.6,"6,637"
Bottom,Samira,Tristana,50.88,"5,250"
Bottom,Samira,Ashe,50.21,"3,342"
Bottom,Samira,Lucian,52.01,"3,328"
Bottom,Samira,Varus,50.57,"3,061"
Bottom,Samira,Miss Fortune,48.35,"2,420"
Bottom,Samira,Sivir,48.5,"2,301"
Bottom,Samira,Xayah,49.59,"1,460"
Bottom,Samira,Aphelios,55.89,"1,442"
Bottom,Samira,Kog'Maw,49.4,"1,417"
Bottom,Samira,Senna,48.64,"1,328"
Bottom,Samira,Kalista,51.8,"1,056"
Bottom,Samira,Yasuo,55.06,859
Bottom,Samira,Twitch,50.36,838
Bottom,Samira,Swain,42.53,703
Bottom,Samira,Draven,52.8,589
Bottom,Samira,Tahm Kench,44.93,434
Jungle,Sejuani,Lee Sin,52.08,"1,248"
Jungle,Sejuani,Elise,48.21,419
Jungle,Sejuani,Rumble,54.46,415
Jungle,Sejuani,Kindred,49.51,410
Jungle,Sejuani,Diana,55.24,382
Jungle,Sejuani,Viego,55.4,361
Jungle,Sejuani,Shaco,53.74,361
Jungle,Sejuani,Nidalee,56.5,354
Jungle,Sejuani,Morgana,45.98,348
Jungle,Sejuani,Kayn,50.15,333
Jungle,Sejuani,Xin Zhao,51.42,282
Jungle,Sejuani,Nocturne,57.55,278
Jungle,Sejuani,Graves,58.4,238
Jungle,Sejuani,Master Yi,47.2,214
Jungle,Sejuani,Zac,53.81,197
Jungle,Sejuani,Ekko,53.55,183
Jungle,Sejuani,Kha'Zix,45.9,183
Jungle,Sejuani,Nunu & Willump,50.64,156
Jungle,Sejuani,Evelynn,46.72,137
Jungle,Sejuani,Poppy,53.17,126
Jungle,Sejuani,Rek'Sai,44.26,122
Jungle,Sejuani,Fiddlesticks,43.75,112
Jungle,Sejuani,Jarvan IV,48.65,111
Jungle,Sejuani,Warwick,49.06,106
Jungle,Sejuani,Udyr,56.25,96
Jungle,Sejuani,Volibear,49.47,95
Jungle,Sejuani,Amumu,56.52,92
Jungle,Sejuani,Hecarim,58.24,91
Jungle,Sejuani,Rammus,47.13,87
Jungle,Sejuani,Karthus,56.47,85
Jungle,Sejuani,Trundle,46.58,73
Jungle,Sejuani,Olaf,62.5,72
Jungle,Sejuani,Vi,69.35,62
Jungle,Sejuani,Lillia,48.28,58
Jungle,Sejuani,Taliyah,55.36,56
Support,Senna,Thresh,52.25,"7,255"
Support,Senna,Lulu,50.75,"5,499"
Support,Senna,Blitzcrank,51.26,"4,848"
Support,Senna,Xerath,49.23,"4,790"
Support,Senna,Leona,50.93,"4,549"
Support,Senna,Nautilus,50.95,"4,338"
Support,Senna,Lux,50.83,"4,084"
Support,Senna,Alistar,53.36,"3,724"
Support,Senna,Yuumi,53.93,"3,295"
Support,Senna,Pyke,53.38,"2,842"
Support,Senna,Morgana,52.53,"2,646"
Support,Senna,Karma,54.74,"1,982"
Support,Senna,Maokai,49.52,"1,650"
Support,Senna,Pantheon,54.27,"1,592"
Support,Senna,Swain,49.5,"1,410"
Support,Senna,Galio,57.68,"1,399"
Support,Senna,Soraka,50.15,"1,362"
Support,Senna,Zyra,45.36,"1,336"
Support,Senna,Brand,49.29,"1,266"
Support,Senna,Sett,58.41,"1,255"
Support,Senna,Seraphine,54.4,"1,114"
Support,Senna,Zilean,49.63,"1,092"
Support,Senna,Rell,53.54,"1,074"
Support,Senna,Shaco,51.45,"1,001"
Support,Senna,Rakan,55.35,831
Support,Senna,Vel'Koz,47.76,804
Support,Senna,Bard,54.19,716
Support,Senna,Nami,48.59,708
Support,Senna,Janna,50.5,695
Support,Senna,Sona,52.61,460
Support,Senna,Braum,54.1,427
Support,Senna,Neeko,52.91,378
Support,Senna,Shen,55.41,370
Support,Senna,Veigar,49.25,335
Support,Senna,Zac,55.56,324
Support,Senna,Gragas,49.64,278
Support,Senna,Anivia,53.78,251
Support,Senna,Tahm Kench,57.69,208
Support,Senna,Taric,55.28,199
Support,Senna,Poppy,58.97,156
Bottom,Senna,Thresh,52.25,"7,255"
Bottom,Senna,Lulu,50.75,"5,499"
Bottom,Senna,Blitzcrank,51.26,"4,848"
Bottom,Senna,Xerath,49.23,"4,790"
Bottom,Senna,Leona,50.93,"4,549"
Bottom,Senna,Nautilus,50.95,"4,338"
Bottom,Senna,Lux,50.83,"4,084"
Bottom,Senna,Alistar,53.36,"3,724"
Bottom,Senna,Yuumi,53.93,"3,295"
Bottom,Senna,Pyke,53.38,"2,842"
Bottom,Senna,Morgana,52.53,"2,646"
Bottom,Senna,Karma,54.74,"1,982"
Bottom,Senna,Maokai,49.52,"1,650"
Bottom,Senna,Pantheon,54.27,"1,592"
Bottom,Senna,Swain,49.5,"1,410"
Bottom,Senna,Galio,57.68,"1,399"
Bottom,Senna,Soraka,50.15,"1,362"
Bottom,Senna,Zyra,45.36,"1,336"
Bottom,Senna,Brand,49.29,"1,266"
Bottom,Senna,Sett,58.41,"1,255"
Bottom,Senna,Seraphine,54.4,"1,114"
Bottom,Senna,Zilean,49.63,"1,092"
Bottom,Senna,Rell,53.54,"1,074"
Bottom,Senna,Shaco,51.45,"1,001"
Bottom,Senna,Rakan,55.35,831
Bottom,Senna,Vel'Koz,47.76,804
Bottom,Senna,Bard,54.19,716
Bottom,Senna,Nami,48.59,708
Bottom,Senna,Janna,50.5,695
Bottom,Senna,Sona,52.61,460
Bottom,Senna,Braum,54.1,427
Bottom,Senna,Neeko,52.91,378
Bottom,Senna,Shen,55.41,370
Bottom,Senna,Veigar,49.25,335
Bottom,Senna,Zac,55.56,324
Bottom,Senna,Gragas,49.64,278
Bottom,Senna,Anivia,53.78,251
Bottom,Senna,Tahm Kench,57.69,208
Bottom,Senna,Taric,55.28,199
Bottom,Senna,Poppy,58.97,156
Support,Seraphine,Thresh,45.87,"1,138"
Support,Seraphine,Senna,45.6,"1,114"
Support,Seraphine,Lulu,51.61,"1,054"
Support,Seraphine,Leona,44.23,789
Support,Seraphine,Xerath,43.55,737
Support,Seraphine,Lux,49.16,714
Support,Seraphine,Blitzcrank,43.56,714
Support,Seraphine,Yuumi,47,583
Support,Seraphine,Nautilus,45.67,578
Support,Seraphine,Alistar,47.99,546
Support,Seraphine,Morgana,47.39,441
Support,Seraphine,Pyke,50.76,396
Support,Seraphine,Karma,56.3,341
Support,Seraphine,Maokai,47.54,244
Support,Seraphine,Pantheon,45.57,237
Support,Seraphine,Swain,45.11,235
Support,Seraphine,Soraka,47.09,223
Support,Seraphine,Zyra,43.52,216
Support,Seraphine,Brand,50,206
Support,Seraphine,Galio,48.26,201
Support,Seraphine,Sett,54.64,183
Support,Seraphine,Zilean,44.75,181
Support,Seraphine,Shaco,49.43,176
Support,Seraphine,Rakan,50.35,143
Support,Seraphine,Rell,49.29,140
Support,Seraphine,Nami,44.19,129
Support,Seraphine,Janna,42.19,128
Support,Seraphine,Vel'Koz,42.5,120
Support,Seraphine,Bard,55.96,109
Support,Seraphine,Sona,54.08,98
Support,Seraphine,Veigar,53.03,66
Support,Seraphine,Neeko,50,60
Support,Seraphine,Braum,50.85,59
Support,Seraphine,Shen,45.61,57
Top,Sett,Aatrox,48.95,"4,760"
Top,Sett,Sylas,51.71,"4,260"
Top,Sett,Renekton,51.62,"3,559"
Top,Sett,Shen,50.27,"2,747"
Top,Sett,Irelia,56.79,"2,724"
Top,Sett,Akali,51.99,"2,433"
Top,Sett,Darius,52.02,"2,328"
Top,Sett,Mordekaiser,48.1,"2,021"
Top,Sett,Lee Sin,54.66,"2,005"
Top,Sett,Malphite,47.75,"2,000"
Top,Sett,Volibear,46.56,"1,989"
Top,Sett,Gwen,53.85,"1,976"
Top,Sett,Garen,50.43,"1,858"
Top,Sett,Ornn,48.73,"1,736"
Top,Sett,Fiora,50.85,"1,652"
Top,Sett,Gnar,49.03,"1,646"
Top,Sett,Jax,49.33,"1,571"
Top,Sett,Jayce,53.04,"1,544"
Top,Sett,Riven,48.91,"1,325"
Top,Sett,Kayle,49.38,"1,128"
Top,Sett,Rumble,56.53,"1,095"
Top,Sett,Vayne,49.03,"1,087"
Top,Sett,Vladimir,50.24,"1,051"
Top,Sett,Wukong,48.54,956
Top,Sett,Camille,50.54,934
Top,Sett,Teemo,54.38,890
Top,Sett,Sion,49.89,872
Top,Sett,Nasus,50.17,871
Top,Sett,Kennen,53.32,829
Top,Sett,Gangplank,53.4,794
Top,Sett,Poppy,49.17,779
Top,Sett,Kled,51.61,775
Top,Sett,Urgot,52.77,703
Top,Sett,Lucian,55.19,636
Top,Sett,Tryndamere,51.86,592
Top,Sett,Rengar,52.24,559
Top,Sett,Viego,56.14,554
Top,Sett,Illaoi,51.48,540
Top,Sett,Warwick,46.18,537
Top,Sett,Maokai,54.74,475
Top,Sett,Dr. Mundo,48.72,470
Top,Sett,Yasuo,59.52,457
Top,Sett,Zac,47.11,450
Top,Sett,Cho'Gath,52.37,422
Top,Sett,Nocturne,50.48,420
Top,Sett,Ryze,60.74,405
Top,Sett,Quinn,52.93,376
Top,Sett,Singed,52.73,366
Top,Sett,Kalista,58.21,347
Top,Sett,Yorick,50.6,332
Top,Sett,Yone,59.7,330
Top,Sett,Trundle,53.25,308
Top,Sett,Heimerdinger,49.19,307
Top,Sett,Pantheon,49.61,256
Support,Sett,Thresh,46.97,"1,929"
Support,Sett,Leona,43.19,"1,396"
Support,Sett,Senna,41.59,"1,255"
Support,Sett,Alistar,42.39,"1,229"
Support,Sett,Blitzcrank,48.04,"1,099"
Support,Sett,Lulu,45.1,"1,051"
Support,Sett,Nautilus,49.89,906
Support,Sett,Xerath,44.49,807
Support,Sett,Lux,45.4,652
Support,Sett,Pyke,41.83,600
Support,Sett,Yuumi,45.24,557
Support,Sett,Pantheon,48.47,458
Support,Sett,Morgana,45.37,410
Support,Sett,Galio,43.52,409
Support,Sett,Maokai,43.04,395
Support,Sett,Rell,48.87,354
Support,Sett,Karma,50.61,326
Support,Sett,Swain,41.84,294
Support,Sett,Shaco,43.03,244
Support,Sett,Soraka,41.82,220
Support,Sett,Brand,44.75,219
Support,Sett,Rakan,39.3,201
Support,Sett,Zilean,43.5,200
Support,Sett,Zyra,43.32,187
Support,Sett,Seraphine,45.36,183
Support,Sett,Janna,42.95,156
Support,Sett,Bard,37.42,155
Support,Sett,Braum,46.62,133
Support,Sett,Vel'Koz,42.19,128
Support,Sett,Nami,31.86,113
Support,Sett,Shen,49.55,111
Support,Sett,Zac,45.35,86
Support,Sett,Gragas,51.9,79
Support,Sett,Sona,33.33,78
Support,Sett,Neeko,50.65,77
Support,Sett,Taric,36.99,73
Support,Sett,Veigar,39.71,68
Support,Sett,Poppy,45.31,64
Support,Sett,Anivia,43.64,55
Middle,Sett,Aatrox,48.95,"4,760"
Middle,Sett,Sylas,51.71,"4,260"
Middle,Sett,Renekton,51.62,"3,559"
Middle,Sett,Shen,50.27,"2,747"
Middle,Sett,Irelia,56.79,"2,724"
Middle,Sett,Akali,51.99,"2,433"
Middle,Sett,Darius,52.02,"2,328"
Middle,Sett,Mordekaiser,48.1,"2,021"
Middle,Sett,Lee Sin,54.66,"2,005"
Middle,Sett,Malphite,47.75,"2,000"
Middle,Sett,Volibear,46.56,"1,989"
Middle,Sett,Gwen,53.85,"1,976"
Middle,Sett,Garen,50.43,"1,858"
Middle,Sett,Ornn,48.73,"1,736"
Middle,Sett,Fiora,50.85,"1,652"
Middle,Sett,Gnar,49.03,"1,646"
Middle,Sett,Jax,49.33,"1,571"
Middle,Sett,Jayce,53.04,"1,544"
Middle,Sett,Riven,48.91,"1,325"
Middle,Sett,Kayle,49.38,"1,128"
Middle,Sett,Rumble,56.53,"1,095"
Middle,Sett,Vayne,49.03,"1,087"
Middle,Sett,Vladimir,50.24,"1,051"
Middle,Sett,Wukong,48.54,956
Middle,Sett,Camille,50.54,934
Middle,Sett,Teemo,54.38,890
Middle,Sett,Sion,49.89,872
Middle,Sett,Nasus,50.17,871
Middle,Sett,Kennen,53.32,829
Middle,Sett,Gangplank,53.4,794
Middle,Sett,Poppy,49.17,779
Middle,Sett,Kled,51.61,775
Middle,Sett,Urgot,52.77,703
Middle,Sett,Lucian,55.19,636
Middle,Sett,Tryndamere,51.86,592
Middle,Sett,Rengar,52.24,559
Middle,Sett,Viego,56.14,554
Middle,Sett,Illaoi,51.48,540
Middle,Sett,Warwick,46.18,537
Middle,Sett,Maokai,54.74,475
Middle,Sett,Dr. Mundo,48.72,470
Middle,Sett,Yasuo,59.52,457
Middle,Sett,Zac,47.11,450
Middle,Sett,Cho'Gath,52.37,422
Middle,Sett,Nocturne,50.48,420
Middle,Sett,Ryze,60.74,405
Middle,Sett,Quinn,52.93,376
Middle,Sett,Singed,52.73,366
Middle,Sett,Kalista,58.21,347
Middle,Sett,Yorick,50.6,332
Middle,Sett,Yone,59.7,330
Middle,Sett,Trundle,53.25,308
Middle,Sett,Heimerdinger,49.19,307
Middle,Sett,Pantheon,49.61,256
Jungle,Shaco,Lee Sin,50.29,"5,118"
Jungle,Shaco,Rumble,52.09,"2,014"
Jungle,Shaco,Elise,51.17,"1,931"
Jungle,Shaco,Diana,53.09,"1,893"
Jungle,Shaco,Morgana,50.14,"1,811"
Jungle,Shaco,Kindred,55.33,"1,746"
Jungle,Shaco,Nidalee,54.93,"1,682"
Jungle,Shaco,Viego,53.49,"1,677"
Jungle,Shaco,Kayn,51.36,"1,540"
Jungle,Shaco,Xin Zhao,48.12,"1,357"
Jungle,Shaco,Graves,55.57,"1,256"
Jungle,Shaco,Nocturne,51.11,"1,168"
Jungle,Shaco,Master Yi,50.93,"1,127"
Jungle,Shaco,Ekko,52.54,965
Jungle,Shaco,Kha'Zix,54.94,861
Jungle,Shaco,Zac,49.49,782
Jungle,Shaco,Nunu & Willump,46.8,782
Jungle,Shaco,Evelynn,52.78,665
Jungle,Shaco,Poppy,53.21,545
Jungle,Shaco,Warwick,50.92,544
Jungle,Shaco,Rek'Sai,56.17,527
Jungle,Shaco,Fiddlesticks,47.54,509
Jungle,Shaco,Rammus,49.69,479
Jungle,Shaco,Jarvan IV,50.11,455
Jungle,Shaco,Volibear,51.17,426
Jungle,Shaco,Hecarim,52.58,407
Jungle,Shaco,Udyr,54.5,400
Jungle,Shaco,Sejuani,46.26,361
Jungle,Shaco,Karthus,45.66,357
Jungle,Shaco,Vi,51.05,333
Jungle,Shaco,Lillia,56.8,331
Jungle,Shaco,Taliyah,45.76,295
Jungle,Shaco,Olaf,51.96,281
Jungle,Shaco,Gragas,55,280
Jungle,Shaco,Amumu,55.97,268
Jungle,Shaco,Shyvana,54.01,237
Jungle,Shaco,Trundle,49.1,222
Jungle,Shaco,Gwen,51.58,190
Jungle,Shaco,Jax,57.46,181
Jungle,Shaco,Rengar,53.41,176
Jungle,Shaco,Wukong,44.44,126
Jungle,Shaco,Ivern,45.9,122
Jungle,Shaco,Camille,53.85,78
Support,Shaco,Thresh,52.82,"1,437"
Support,Shaco,Leona,51.43,"1,122"
Support,Shaco,Senna,48.55,"1,001"
Support,Shaco,Lulu,46.9,985
Support,Shaco,Xerath,53.57,855
Support,Shaco,Lux,51.5,734
Support,Shaco,Blitzcrank,50.75,731
Support,Shaco,Alistar,52.24,693
Support,Shaco,Nautilus,52.05,659
Support,Shaco,Yuumi,52.96,608
Support,Shaco,Pyke,52.95,559
Support,Shaco,Morgana,53.3,454
Support,Shaco,Maokai,49.57,351
Support,Shaco,Karma,51.87,347
Support,Shaco,Pantheon,54.49,312
Support,Shaco,Swain,50.75,266
Support,Shaco,Galio,55.17,261
Support,Shaco,Sett,56.97,244
Support,Shaco,Soraka,50.43,230
Support,Shaco,Brand,54.39,228
Support,Shaco,Zilean,52.13,211
Support,Shaco,Rell,53.2,203
Support,Shaco,Zyra,54.19,203
Support,Shaco,Seraphine,50.57,176
