from,to,title,length,win,color,arrows,dashes,value,smooth
3,41,<p> Match Cnt : <b>210</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,210,FALSE
3,92,<p> Match Cnt : <b>194</b><br> Winning rate : <b>50.52</b></p>,1000,50.52,#8CB4F7,to,FALSE,194,FALSE
3,51,<p> Match Cnt : <b>189</b><br> Winning rate : <b>48.15</b></p>,1000,48.15,#F6807F,to,FALSE,189,FALSE
3,83,<p> Match Cnt : <b>185</b><br> Winning rate : <b>42.7</b></p>,1000,42.7,#F6807F,to,FALSE,185,FALSE
3,149,<p> Match Cnt : <b>185</b><br> Winning rate : <b>52.43</b></p>,1000,52.43,#8CB4F7,to,FALSE,185,FALSE
3,88,<p> Match Cnt : <b>158</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,158,FALSE
3,125,<p> Match Cnt : <b>146</b><br> Winning rate : <b>50.68</b></p>,1000,50.68,#8CB4F7,to,FALSE,146,FALSE
3,110,<p> Match Cnt : <b>146</b><br> Winning rate : <b>49.32</b></p>,1000,49.32,#F6807F,to,FALSE,146,FALSE
3,147,<p> Match Cnt : <b>142</b><br> Winning rate : <b>54.23</b></p>,1000,54.23,#8CB4F7,to,FALSE,142,FALSE
3,40,<p> Match Cnt : <b>127</b><br> Winning rate : <b>48.03</b></p>,1000,48.03,#F6807F,to,FALSE,127,FALSE
4,123,<p> Match Cnt : <b>5911</b><br> Winning rate : <b>51.02</b></p>,1000,51.02,#8CB4F7,to,FALSE,5911,FALSE
4,65,<p> Match Cnt : <b>5556</b><br> Winning rate : <b>49.12</b></p>,1000,49.12,#F6807F,to,FALSE,5556,FALSE
4,104,<p> Match Cnt : <b>3724</b><br> Winning rate : <b>46.64</b></p>,1000,46.64,#F6807F,to,FALSE,3724,FALSE
4,69,<p> Match Cnt : <b>3461</b><br> Winning rate : <b>49.87</b></p>,1000,49.87,#F6807F,to,FALSE,3461,FALSE
4,13,<p> Match Cnt : <b>3346</b><br> Winning rate : <b>50.84</b></p>,1000,50.84,#8CB4F7,to,FALSE,3346,FALSE
4,80,<p> Match Cnt : <b>3232</b><br> Winning rate : <b>52.1</b></p>,1000,52.1,#8CB4F7,to,FALSE,3232,FALSE
4,143,<p> Match Cnt : <b>2251</b><br> Winning rate : <b>51.13</b></p>,1000,51.13,#8CB4F7,to,FALSE,2251,FALSE
4,90,<p> Match Cnt : <b>1884</b><br> Winning rate : <b>51.33</b></p>,1000,51.33,#8CB4F7,to,FALSE,1884,FALSE
4,70,<p> Match Cnt : <b>1848</b><br> Winning rate : <b>49.35</b></p>,1000,49.35,#F6807F,to,FALSE,1848,FALSE
4,148,<p> Match Cnt : <b>1817</b><br> Winning rate : <b>55.04</b></p>,1000,55.04,#8CB4F7,to,FALSE,1817,FALSE
4,77,<p> Match Cnt : <b>1486</b><br> Winning rate : <b>49.13</b></p>,1000,49.13,#F6807F,to,FALSE,1486,FALSE
4,73,<p> Match Cnt : <b>1351</b><br> Winning rate : <b>49.81</b></p>,1000,49.81,#F6807F,to,FALSE,1351,FALSE
4,32,<p> Match Cnt : <b>1319</b><br> Winning rate : <b>49.51</b></p>,1000,49.51,#F6807F,to,FALSE,1319,FALSE
4,106,<p> Match Cnt : <b>1229</b><br> Winning rate : <b>57.61</b></p>,1000,57.61,#8CB4F7,to,FALSE,1229,FALSE
4,96,<p> Match Cnt : <b>1219</b><br> Winning rate : <b>54.06</b></p>,1000,54.06,#8CB4F7,to,FALSE,1219,FALSE
4,88,<p> Match Cnt : <b>1174</b><br> Winning rate : <b>56.73</b></p>,1000,56.73,#8CB4F7,to,FALSE,1174,FALSE
4,52,<p> Match Cnt : <b>1057</b><br> Winning rate : <b>51.66</b></p>,1000,51.66,#8CB4F7,to,FALSE,1057,FALSE
4,115,<p> Match Cnt : <b>860</b><br> Winning rate : <b>47.56</b></p>,1000,47.56,#F6807F,to,FALSE,860,FALSE
4,93,<p> Match Cnt : <b>734</b><br> Winning rate : <b>50.41</b></p>,1000,50.41,#8CB4F7,to,FALSE,734,FALSE
4,107,<p> Match Cnt : <b>693</b><br> Winning rate : <b>47.76</b></p>,1000,47.76,#F6807F,to,FALSE,693,FALSE
4,114,<p> Match Cnt : <b>675</b><br> Winning rate : <b>51.56</b></p>,1000,51.56,#8CB4F7,to,FALSE,675,FALSE
4,153,<p> Match Cnt : <b>639</b><br> Winning rate : <b>47.57</b></p>,1000,47.57,#F6807F,to,FALSE,639,FALSE
4,14,<p> Match Cnt : <b>639</b><br> Winning rate : <b>48.36</b></p>,1000,48.36,#F6807F,to,FALSE,639,FALSE
4,151,<p> Match Cnt : <b>633</b><br> Winning rate : <b>47.24</b></p>,1000,47.24,#F6807F,to,FALSE,633,FALSE
4,44,<p> Match Cnt : <b>605</b><br> Winning rate : <b>49.59</b></p>,1000,49.59,#F6807F,to,FALSE,605,FALSE
4,105,<p> Match Cnt : <b>546</b><br> Winning rate : <b>52.01</b></p>,1000,52.01,#8CB4F7,to,FALSE,546,FALSE
4,15,<p> Match Cnt : <b>528</b><br> Winning rate : <b>52.65</b></p>,1000,52.65,#8CB4F7,to,FALSE,528,FALSE
4,12,<p> Match Cnt : <b>462</b><br> Winning rate : <b>50.65</b></p>,1000,50.65,#8CB4F7,to,FALSE,462,FALSE
4,36,<p> Match Cnt : <b>412</b><br> Winning rate : <b>48.79</b></p>,1000,48.79,#F6807F,to,FALSE,412,FALSE
4,134,<p> Match Cnt : <b>400</b><br> Winning rate : <b>46.75</b></p>,1000,46.75,#F6807F,to,FALSE,400,FALSE
4,78,<p> Match Cnt : <b>341</b><br> Winning rate : <b>51.61</b></p>,1000,51.61,#8CB4F7,to,FALSE,341,FALSE
4,108,<p> Match Cnt : <b>318</b><br> Winning rate : <b>53.46</b></p>,1000,53.46,#8CB4F7,to,FALSE,318,FALSE
4,89,<p> Match Cnt : <b>272</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,272,FALSE
4,81,<p> Match Cnt : <b>253</b><br> Winning rate : <b>48.62</b></p>,1000,48.62,#F6807F,to,FALSE,253,FALSE
4,149,<p> Match Cnt : <b>252</b><br> Winning rate : <b>44.44</b></p>,1000,44.44,#F6807F,to,FALSE,252,FALSE
4,121,<p> Match Cnt : <b>232</b><br> Winning rate : <b>51.72</b></p>,1000,51.72,#8CB4F7,to,FALSE,232,FALSE
4,113,<p> Match Cnt : <b>215</b><br> Winning rate : <b>49.77</b></p>,1000,49.77,#F6807F,to,FALSE,215,FALSE
4,133,<p> Match Cnt : <b>201</b><br> Winning rate : <b>48.26</b></p>,1000,48.26,#F6807F,to,FALSE,201,FALSE
4,6,<p> Match Cnt : <b>166</b><br> Winning rate : <b>45.18</b></p>,1000,45.18,#F6807F,to,FALSE,166,FALSE
4,118,<p> Match Cnt : <b>144</b><br> Winning rate : <b>52.78</b></p>,1000,52.78,#8CB4F7,to,FALSE,144,FALSE
5,64,<p> Match Cnt : <b>1116</b><br> Winning rate : <b>50.18</b></p>,1000,50.18,#8CB4F7,to,FALSE,1116,FALSE
5,100,<p> Match Cnt : <b>415</b><br> Winning rate : <b>50.36</b></p>,1000,50.36,#8CB4F7,to,FALSE,415,FALSE
5,136,<p> Match Cnt : <b>366</b><br> Winning rate : <b>52.46</b></p>,1000,52.46,#8CB4F7,to,FALSE,366,FALSE
5,60,<p> Match Cnt : <b>365</b><br> Winning rate : <b>49.32</b></p>,1000,49.32,#F6807F,to,FALSE,365,FALSE
5,77,<p> Match Cnt : <b>355</b><br> Winning rate : <b>49.3</b></p>,1000,49.3,#F6807F,to,FALSE,355,FALSE
5,26,<p> Match Cnt : <b>335</b><br> Winning rate : <b>51.04</b></p>,1000,51.04,#8CB4F7,to,FALSE,335,FALSE
5,22,<p> Match Cnt : <b>329</b><br> Winning rate : <b>48.63</b></p>,1000,48.63,#F6807F,to,FALSE,329,FALSE
5,82,<p> Match Cnt : <b>309</b><br> Winning rate : <b>56.96</b></p>,1000,56.96,#8CB4F7,to,FALSE,309,FALSE
5,57,<p> Match Cnt : <b>296</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,296,FALSE
5,107,<p> Match Cnt : <b>268</b><br> Winning rate : <b>44.03</b></p>,1000,44.03,#F6807F,to,FALSE,268,FALSE
5,144,<p> Match Cnt : <b>256</b><br> Winning rate : <b>51.17</b></p>,1000,51.17,#8CB4F7,to,FALSE,256,FALSE
5,37,<p> Match Cnt : <b>251</b><br> Winning rate : <b>56.18</b></p>,1000,56.18,#8CB4F7,to,FALSE,251,FALSE
5,74,<p> Match Cnt : <b>242</b><br> Winning rate : <b>48.35</b></p>,1000,48.35,#F6807F,to,FALSE,242,FALSE
5,83,<p> Match Cnt : <b>207</b><br> Winning rate : <b>46.86</b></p>,1000,46.86,#F6807F,to,FALSE,207,FALSE
5,25,<p> Match Cnt : <b>169</b><br> Winning rate : <b>53.85</b></p>,1000,53.85,#8CB4F7,to,FALSE,169,FALSE
5,149,<p> Match Cnt : <b>161</b><br> Winning rate : <b>43.48</b></p>,1000,43.48,#F6807F,to,FALSE,161,FALSE
5,84,<p> Match Cnt : <b>160</b><br> Winning rate : <b>47.5</b></p>,1000,47.5,#F6807F,to,FALSE,160,FALSE
5,59,<p> Match Cnt : <b>155</b><br> Winning rate : <b>50.97</b></p>,1000,50.97,#8CB4F7,to,FALSE,155,FALSE
5,94,<p> Match Cnt : <b>128</b><br> Winning rate : <b>57.03</b></p>,1000,57.03,#8CB4F7,to,FALSE,128,FALSE
5,27,<p> Match Cnt : <b>117</b><br> Winning rate : <b>45.3</b></p>,1000,45.3,#F6807F,to,FALSE,117,FALSE
5,89,<p> Match Cnt : <b>107</b><br> Winning rate : <b>57.01</b></p>,1000,57.01,#8CB4F7,to,FALSE,107,FALSE
5,139,<p> Match Cnt : <b>107</b><br> Winning rate : <b>42.99</b></p>,1000,42.99,#F6807F,to,FALSE,107,FALSE
5,45,<p> Match Cnt : <b>106</b><br> Winning rate : <b>49.06</b></p>,1000,49.06,#F6807F,to,FALSE,106,FALSE
5,140,<p> Match Cnt : <b>106</b><br> Winning rate : <b>50.94</b></p>,1000,50.94,#8CB4F7,to,FALSE,106,FALSE
5,29,<p> Match Cnt : <b>94</b><br> Winning rate : <b>45.74</b></p>,1000,45.74,#F6807F,to,FALSE,94,FALSE
5,103,<p> Match Cnt : <b>92</b><br> Winning rate : <b>43.48</b></p>,1000,43.48,#F6807F,to,FALSE,92,FALSE
5,85,<p> Match Cnt : <b>78</b><br> Winning rate : <b>47.44</b></p>,1000,47.44,#F6807F,to,FALSE,78,FALSE
5,95,<p> Match Cnt : <b>76</b><br> Winning rate : <b>52.63</b></p>,1000,52.63,#8CB4F7,to,FALSE,76,FALSE
5,39,<p> Match Cnt : <b>75</b><br> Winning rate : <b>57.33</b></p>,1000,57.33,#8CB4F7,to,FALSE,75,FALSE
5,129,<p> Match Cnt : <b>73</b><br> Winning rate : <b>53.42</b></p>,1000,53.42,#8CB4F7,to,FALSE,73,FALSE
5,66,<p> Match Cnt : <b>71</b><br> Winning rate : <b>46.48</b></p>,1000,46.48,#F6807F,to,FALSE,71,FALSE
5,135,<p> Match Cnt : <b>70</b><br> Winning rate : <b>45.71</b></p>,1000,45.71,#F6807F,to,FALSE,70,FALSE
5,125,<p> Match Cnt : <b>63</b><br> Winning rate : <b>36.51</b></p>,1000,36.51,#F6807F,to,FALSE,63,FALSE
5,53,<p> Match Cnt : <b>59</b><br> Winning rate : <b>45.76</b></p>,1000,45.76,#F6807F,to,FALSE,59,FALSE
6,116,<p> Match Cnt : <b>872</b><br> Winning rate : <b>51.03</b></p>,1000,51.03,#8CB4F7,to,FALSE,872,FALSE
6,150,<p> Match Cnt : <b>836</b><br> Winning rate : <b>51.56</b></p>,1000,51.56,#8CB4F7,to,FALSE,836,FALSE
6,145,<p> Match Cnt : <b>648</b><br> Winning rate : <b>54.01</b></p>,1000,54.01,#8CB4F7,to,FALSE,648,FALSE
6,3,<p> Match Cnt : <b>641</b><br> Winning rate : <b>52.89</b></p>,1000,52.89,#8CB4F7,to,FALSE,641,FALSE
6,55,<p> Match Cnt : <b>624</b><br> Winning rate : <b>51.28</b></p>,1000,51.28,#8CB4F7,to,FALSE,624,FALSE
6,146,<p> Match Cnt : <b>586</b><br> Winning rate : <b>54.27</b></p>,1000,54.27,#8CB4F7,to,FALSE,586,FALSE
6,120,<p> Match Cnt : <b>550</b><br> Winning rate : <b>48</b></p>,1000,48,#F6807F,to,FALSE,550,FALSE
6,143,<p> Match Cnt : <b>526</b><br> Winning rate : <b>46.58</b></p>,1000,46.58,#F6807F,to,FALSE,526,FALSE
6,63,<p> Match Cnt : <b>505</b><br> Winning rate : <b>52.67</b></p>,1000,52.67,#8CB4F7,to,FALSE,505,FALSE
6,137,<p> Match Cnt : <b>464</b><br> Winning rate : <b>49.78</b></p>,1000,49.78,#F6807F,to,FALSE,464,FALSE
6,127,<p> Match Cnt : <b>448</b><br> Winning rate : <b>50.67</b></p>,1000,50.67,#8CB4F7,to,FALSE,448,FALSE
6,91,<p> Match Cnt : <b>360</b><br> Winning rate : <b>49.72</b></p>,1000,49.72,#F6807F,to,FALSE,360,FALSE
6,42,<p> Match Cnt : <b>345</b><br> Winning rate : <b>54.2</b></p>,1000,54.2,#8CB4F7,to,FALSE,345,FALSE
6,138,<p> Match Cnt : <b>324</b><br> Winning rate : <b>55.25</b></p>,1000,55.25,#8CB4F7,to,FALSE,324,FALSE
6,2,<p> Match Cnt : <b>316</b><br> Winning rate : <b>49.68</b></p>,1000,49.68,#F6807F,to,FALSE,316,FALSE
6,68,<p> Match Cnt : <b>309</b><br> Winning rate : <b>59.87</b></p>,1000,59.87,#8CB4F7,to,FALSE,309,FALSE
6,88,<p> Match Cnt : <b>279</b><br> Winning rate : <b>51.97</b></p>,1000,51.97,#8CB4F7,to,FALSE,279,FALSE
6,32,<p> Match Cnt : <b>276</b><br> Winning rate : <b>51.45</b></p>,1000,51.45,#8CB4F7,to,FALSE,276,FALSE
6,31,<p> Match Cnt : <b>274</b><br> Winning rate : <b>48.54</b></p>,1000,48.54,#F6807F,to,FALSE,274,FALSE
6,136,<p> Match Cnt : <b>262</b><br> Winning rate : <b>51.53</b></p>,1000,51.53,#8CB4F7,to,FALSE,262,FALSE
6,152,<p> Match Cnt : <b>254</b><br> Winning rate : <b>54.72</b></p>,1000,54.72,#8CB4F7,to,FALSE,254,FALSE
6,86,<p> Match Cnt : <b>237</b><br> Winning rate : <b>51.05</b></p>,1000,51.05,#8CB4F7,to,FALSE,237,FALSE
6,70,<p> Match Cnt : <b>234</b><br> Winning rate : <b>53.85</b></p>,1000,53.85,#8CB4F7,to,FALSE,234,FALSE
6,22,<p> Match Cnt : <b>185</b><br> Winning rate : <b>47.57</b></p>,1000,47.57,#F6807F,to,FALSE,185,FALSE
6,25,<p> Match Cnt : <b>169</b><br> Winning rate : <b>52.07</b></p>,1000,52.07,#8CB4F7,to,FALSE,169,FALSE
6,54,<p> Match Cnt : <b>162</b><br> Winning rate : <b>51.23</b></p>,1000,51.23,#8CB4F7,to,FALSE,162,FALSE
6,117,<p> Match Cnt : <b>155</b><br> Winning rate : <b>49.03</b></p>,1000,49.03,#F6807F,to,FALSE,155,FALSE
6,100,<p> Match Cnt : <b>150</b><br> Winning rate : <b>56</b></p>,1000,56,#8CB4F7,to,FALSE,150,FALSE
6,72,<p> Match Cnt : <b>148</b><br> Winning rate : <b>49.32</b></p>,1000,49.32,#F6807F,to,FALSE,148,FALSE
6,101,<p> Match Cnt : <b>126</b><br> Winning rate : <b>48.41</b></p>,1000,48.41,#F6807F,to,FALSE,126,FALSE
6,20,<p> Match Cnt : <b>111</b><br> Winning rate : <b>45.95</b></p>,1000,45.95,#F6807F,to,FALSE,111,FALSE
6,106,<p> Match Cnt : <b>106</b><br> Winning rate : <b>45.28</b></p>,1000,45.28,#F6807F,to,FALSE,106,FALSE
6,18,<p> Match Cnt : <b>91</b><br> Winning rate : <b>46.15</b></p>,1000,46.15,#F6807F,to,FALSE,91,FALSE
6,7,<p> Match Cnt : <b>88</b><br> Winning rate : <b>47.73</b></p>,1000,47.73,#F6807F,to,FALSE,88,FALSE
6,71,<p> Match Cnt : <b>83</b><br> Winning rate : <b>54.22</b></p>,1000,54.22,#8CB4F7,to,FALSE,83,FALSE
6,67,<p> Match Cnt : <b>82</b><br> Winning rate : <b>47.56</b></p>,1000,47.56,#F6807F,to,FALSE,82,FALSE
6,124,<p> Match Cnt : <b>82</b><br> Winning rate : <b>54.88</b></p>,1000,54.88,#8CB4F7,to,FALSE,82,FALSE
6,81,<p> Match Cnt : <b>81</b><br> Winning rate : <b>62.96</b></p>,1000,62.96,#8CB4F7,to,FALSE,81,FALSE
6,47,<p> Match Cnt : <b>79</b><br> Winning rate : <b>49.37</b></p>,1000,49.37,#F6807F,to,FALSE,79,FALSE
6,97,<p> Match Cnt : <b>79</b><br> Winning rate : <b>60.76</b></p>,1000,60.76,#8CB4F7,to,FALSE,79,FALSE
6,83,<p> Match Cnt : <b>77</b><br> Winning rate : <b>55.84</b></p>,1000,55.84,#8CB4F7,to,FALSE,77,FALSE
6,38,<p> Match Cnt : <b>70</b><br> Winning rate : <b>52.86</b></p>,1000,52.86,#8CB4F7,to,FALSE,70,FALSE
6,11,<p> Match Cnt : <b>64</b><br> Winning rate : <b>62.5</b></p>,1000,62.5,#8CB4F7,to,FALSE,64,FALSE
6,123,<p> Match Cnt : <b>304</b><br> Winning rate : <b>51.97</b></p>,1000,51.97,#8CB4F7,to,FALSE,304,FALSE
6,104,<p> Match Cnt : <b>251</b><br> Winning rate : <b>46.22</b></p>,1000,46.22,#F6807F,to,FALSE,251,FALSE
6,69,<p> Match Cnt : <b>228</b><br> Winning rate : <b>51.32</b></p>,1000,51.32,#8CB4F7,to,FALSE,228,FALSE
6,65,<p> Match Cnt : <b>228</b><br> Winning rate : <b>45.18</b></p>,1000,45.18,#F6807F,to,FALSE,228,FALSE
6,70,<p> Match Cnt : <b>180</b><br> Winning rate : <b>56.11</b></p>,1000,56.11,#8CB4F7,to,FALSE,180,FALSE
6,143,<p> Match Cnt : <b>168</b><br> Winning rate : <b>40.48</b></p>,1000,40.48,#F6807F,to,FALSE,168,FALSE
6,4,<p> Match Cnt : <b>166</b><br> Winning rate : <b>54.82</b></p>,1000,54.82,#8CB4F7,to,FALSE,166,FALSE
6,80,<p> Match Cnt : <b>166</b><br> Winning rate : <b>46.99</b></p>,1000,46.99,#F6807F,to,FALSE,166,FALSE
6,13,<p> Match Cnt : <b>165</b><br> Winning rate : <b>49.7</b></p>,1000,49.7,#F6807F,to,FALSE,165,FALSE
6,77,<p> Match Cnt : <b>115</b><br> Winning rate : <b>55.65</b></p>,1000,55.65,#8CB4F7,to,FALSE,115,FALSE
6,148,<p> Match Cnt : <b>107</b><br> Winning rate : <b>48.6</b></p>,1000,48.6,#F6807F,to,FALSE,107,FALSE
6,90,<p> Match Cnt : <b>92</b><br> Winning rate : <b>46.74</b></p>,1000,46.74,#F6807F,to,FALSE,92,FALSE
6,73,<p> Match Cnt : <b>62</b><br> Winning rate : <b>41.94</b></p>,1000,41.94,#F6807F,to,FALSE,62,FALSE
6,115,<p> Match Cnt : <b>62</b><br> Winning rate : <b>56.45</b></p>,1000,56.45,#8CB4F7,to,FALSE,62,FALSE
6,32,<p> Match Cnt : <b>60</b><br> Winning rate : <b>48.33</b></p>,1000,48.33,#F6807F,to,FALSE,60,FALSE
6,52,<p> Match Cnt : <b>57</b><br> Winning rate : <b>57.89</b></p>,1000,57.89,#8CB4F7,to,FALSE,57,FALSE
6,14,<p> Match Cnt : <b>56</b><br> Winning rate : <b>57.14</b></p>,1000,57.14,#8CB4F7,to,FALSE,56,FALSE
6,106,<p> Match Cnt : <b>55</b><br> Winning rate : <b>56.36</b></p>,1000,56.36,#8CB4F7,to,FALSE,55,FALSE
6,153,<p> Match Cnt : <b>53</b><br> Winning rate : <b>49.06</b></p>,1000,49.06,#F6807F,to,FALSE,53,FALSE
6,114,<p> Match Cnt : <b>51</b><br> Winning rate : <b>45.1</b></p>,1000,45.1,#F6807F,to,FALSE,51,FALSE
6,88,<p> Match Cnt : <b>50</b><br> Winning rate : <b>48</b></p>,1000,48,#F6807F,to,FALSE,50,FALSE
7,116,<p> Match Cnt : <b>383</b><br> Winning rate : <b>58.22</b></p>,1000,58.22,#8CB4F7,to,FALSE,383,FALSE
7,145,<p> Match Cnt : <b>336</b><br> Winning rate : <b>56.25</b></p>,1000,56.25,#8CB4F7,to,FALSE,336,FALSE
7,63,<p> Match Cnt : <b>324</b><br> Winning rate : <b>54.01</b></p>,1000,54.01,#8CB4F7,to,FALSE,324,FALSE
7,150,<p> Match Cnt : <b>305</b><br> Winning rate : <b>51.8</b></p>,1000,51.8,#8CB4F7,to,FALSE,305,FALSE
7,3,<p> Match Cnt : <b>305</b><br> Winning rate : <b>56.39</b></p>,1000,56.39,#8CB4F7,to,FALSE,305,FALSE
7,146,<p> Match Cnt : <b>301</b><br> Winning rate : <b>58.47</b></p>,1000,58.47,#8CB4F7,to,FALSE,301,FALSE
7,55,<p> Match Cnt : <b>295</b><br> Winning rate : <b>56.95</b></p>,1000,56.95,#8CB4F7,to,FALSE,295,FALSE
7,120,<p> Match Cnt : <b>206</b><br> Winning rate : <b>51.46</b></p>,1000,51.46,#8CB4F7,to,FALSE,206,FALSE
7,143,<p> Match Cnt : <b>175</b><br> Winning rate : <b>49.14</b></p>,1000,49.14,#F6807F,to,FALSE,175,FALSE
7,127,<p> Match Cnt : <b>166</b><br> Winning rate : <b>56.63</b></p>,1000,56.63,#8CB4F7,to,FALSE,166,FALSE
7,137,<p> Match Cnt : <b>150</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,150,FALSE
7,91,<p> Match Cnt : <b>144</b><br> Winning rate : <b>54.86</b></p>,1000,54.86,#8CB4F7,to,FALSE,144,FALSE
7,2,<p> Match Cnt : <b>142</b><br> Winning rate : <b>48.59</b></p>,1000,48.59,#F6807F,to,FALSE,142,FALSE
7,136,<p> Match Cnt : <b>126</b><br> Winning rate : <b>46.83</b></p>,1000,46.83,#F6807F,to,FALSE,126,FALSE
7,32,<p> Match Cnt : <b>120</b><br> Winning rate : <b>37.5</b></p>,1000,37.5,#F6807F,to,FALSE,120,FALSE
7,138,<p> Match Cnt : <b>106</b><br> Winning rate : <b>45.28</b></p>,1000,45.28,#F6807F,to,FALSE,106,FALSE
7,88,<p> Match Cnt : <b>105</b><br> Winning rate : <b>42.86</b></p>,1000,42.86,#F6807F,to,FALSE,105,FALSE
7,42,<p> Match Cnt : <b>100</b><br> Winning rate : <b>60</b></p>,1000,60,#8CB4F7,to,FALSE,100,FALSE
7,68,<p> Match Cnt : <b>97</b><br> Winning rate : <b>62.89</b></p>,1000,62.89,#8CB4F7,to,FALSE,97,FALSE
7,152,<p> Match Cnt : <b>91</b><br> Winning rate : <b>62.64</b></p>,1000,62.64,#8CB4F7,to,FALSE,91,FALSE
7,31,<p> Match Cnt : <b>91</b><br> Winning rate : <b>48.35</b></p>,1000,48.35,#F6807F,to,FALSE,91,FALSE
7,86,<p> Match Cnt : <b>91</b><br> Winning rate : <b>47.25</b></p>,1000,47.25,#F6807F,to,FALSE,91,FALSE
7,70,<p> Match Cnt : <b>91</b><br> Winning rate : <b>50.55</b></p>,1000,50.55,#8CB4F7,to,FALSE,91,FALSE
7,6,<p> Match Cnt : <b>88</b><br> Winning rate : <b>52.27</b></p>,1000,52.27,#8CB4F7,to,FALSE,88,FALSE
7,25,<p> Match Cnt : <b>69</b><br> Winning rate : <b>40.58</b></p>,1000,40.58,#F6807F,to,FALSE,69,FALSE
7,22,<p> Match Cnt : <b>68</b><br> Winning rate : <b>60.29</b></p>,1000,60.29,#8CB4F7,to,FALSE,68,FALSE
7,100,<p> Match Cnt : <b>61</b><br> Winning rate : <b>45.9</b></p>,1000,45.9,#F6807F,to,FALSE,61,FALSE
7,117,<p> Match Cnt : <b>59</b><br> Winning rate : <b>55.93</b></p>,1000,55.93,#8CB4F7,to,FALSE,59,FALSE
8,50,<p> Match Cnt : <b>2535</b><br> Winning rate : <b>48.36</b></p>,1000,48.36,#F6807F,to,FALSE,2535,FALSE
8,28,<p> Match Cnt : <b>2212</b><br> Winning rate : <b>47.6</b></p>,1000,47.6,#F6807F,to,FALSE,2212,FALSE
8,49,<p> Match Cnt : <b>1662</b><br> Winning rate : <b>47.77</b></p>,1000,47.77,#F6807F,to,FALSE,1662,FALSE
8,102,<p> Match Cnt : <b>1442</b><br> Winning rate : <b>44.11</b></p>,1000,44.11,#F6807F,to,FALSE,1442,FALSE
8,48,<p> Match Cnt : <b>908</b><br> Winning rate : <b>45.15</b></p>,1000,45.15,#F6807F,to,FALSE,908,FALSE
8,16,<p> Match Cnt : <b>792</b><br> Winning rate : <b>44.32</b></p>,1000,44.32,#F6807F,to,FALSE,792,FALSE
8,132,<p> Match Cnt : <b>647</b><br> Winning rate : <b>47.14</b></p>,1000,47.14,#F6807F,to,FALSE,647,FALSE
8,124,<p> Match Cnt : <b>612</b><br> Winning rate : <b>43.3</b></p>,1000,43.3,#F6807F,to,FALSE,612,FALSE
8,9,<p> Match Cnt : <b>498</b><br> Winning rate : <b>41.97</b></p>,1000,41.97,#F6807F,to,FALSE,498,FALSE
8,131,<p> Match Cnt : <b>470</b><br> Winning rate : <b>47.66</b></p>,1000,47.66,#F6807F,to,FALSE,470,FALSE
8,75,<p> Match Cnt : <b>370</b><br> Winning rate : <b>45.14</b></p>,1000,45.14,#F6807F,to,FALSE,370,FALSE
8,68,<p> Match Cnt : <b>334</b><br> Winning rate : <b>53.59</b></p>,1000,53.59,#8CB4F7,to,FALSE,334,FALSE
8,112,<p> Match Cnt : <b>319</b><br> Winning rate : <b>43.26</b></p>,1000,43.26,#F6807F,to,FALSE,319,FALSE
8,62,<p> Match Cnt : <b>194</b><br> Winning rate : <b>43.3</b></p>,1000,43.3,#F6807F,to,FALSE,194,FALSE
8,142,<p> Match Cnt : <b>171</b><br> Winning rate : <b>56.73</b></p>,1000,56.73,#8CB4F7,to,FALSE,171,FALSE
8,51,<p> Match Cnt : <b>128</b><br> Winning rate : <b>53.13</b></p>,1000,53.13,#8CB4F7,to,FALSE,128,FALSE
8,128,<p> Match Cnt : <b>110</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,110,FALSE
8,24,<p> Match Cnt : <b>90</b><br> Winning rate : <b>38.89</b></p>,1000,38.89,#F6807F,to,FALSE,90,FALSE
8,104,<p> Match Cnt : <b>82</b><br> Winning rate : <b>47.56</b></p>,1000,47.56,#F6807F,to,FALSE,82,FALSE
8,115,<p> Match Cnt : <b>72</b><br> Winning rate : <b>44.44</b></p>,1000,44.44,#F6807F,to,FALSE,72,FALSE
8,145,<p> Match Cnt : <b>52</b><br> Winning rate : <b>40.38</b></p>,1000,40.38,#F6807F,to,FALSE,52,FALSE
9,28,<p> Match Cnt : <b>6479</b><br> Winning rate : <b>52.74</b></p>,1000,52.74,#8CB4F7,to,FALSE,6479,FALSE
9,50,<p> Match Cnt : <b>6077</b><br> Winning rate : <b>52.07</b></p>,1000,52.07,#8CB4F7,to,FALSE,6077,FALSE
9,49,<p> Match Cnt : <b>4110</b><br> Winning rate : <b>51.39</b></p>,1000,51.39,#8CB4F7,to,FALSE,4110,FALSE
9,102,<p> Match Cnt : <b>3342</b><br> Winning rate : <b>49.79</b></p>,1000,49.79,#F6807F,to,FALSE,3342,FALSE
9,48,<p> Match Cnt : <b>3063</b><br> Winning rate : <b>48.42</b></p>,1000,48.42,#F6807F,to,FALSE,3063,FALSE
