,종목,코드,날짜,종가,상태,전일비,시가,고가,저가,거래량
4062,농심,004370,2021.03.12,"275,500",상승,"2,000","276,500","278,000","274,000","27,453"
4063,농심,004370,2021.03.11,"273,500",하락,"2,500","273,500","276,000","273,000","34,244"
4064,농심,004370,2021.03.10,"276,000",하락,"1,500","278,000","278,500","276,000","10,718"
4065,농심,004370,2021.03.09,"277,500",상승,"1,500","276,000","280,000","275,000","24,173"
4066,농심,004370,2021.03.08,"276,000",상승,"2,500","274,500","276,000","272,500","17,052"
4067,농심,004370,2021.03.05,"273,500",하락,"2,500","275,000","276,000","272,500","19,027"
4068,농심,004370,2021.03.04,"276,000",하락,"1,500","277,000","278,000","273,000","17,063"
4069,농심,004370,2021.03.03,"277,500",상승,"4,000","271,500","278,500","271,500","17,915"
4070,농심,004370,2021.03.02,"273,500",하락,"1,500","276,500","276,500","272,500","29,133"
4071,농심,004370,2021.02.26,"275,000",하락,"6,000","277,500","277,500","274,000","32,773"
4072,농심,004370,2021.02.25,"281,000",상승,"1,000","281,500","282,000","279,500","26,091"
4073,농심,004370,2021.02.24,"280,000",하락,"4,000","285,000","285,500","280,000","31,667"
4074,농심,004370,2021.02.23,"284,000",하락,"1,000","284,500","285,000","282,500","20,415"
4075,농심,004370,2021.02.22,"285,000",전진,0,"285,000","287,000","285,000","19,206"
4076,농심,004370,2021.02.19,"285,000",하락,"2,000","286,500","287,000","282,000","39,183"
4077,농심,004370,2021.02.18,"287,000",하락,"1,500","289,000","290,000","287,000","26,509"
4078,농심,004370,2021.02.17,"288,500",하락,"3,000","291,500","291,500","287,500","33,455"
4079,농심,004370,2021.02.16,"291,500",상승,"2,000","290,000","291,500","289,000","24,386"
4080,농심,004370,2021.02.15,"289,500",상승,"1,000","291,500","291,500","289,000","21,819"
4081,농심,004370,2021.02.10,"288,500",하락,"2,500","291,500","291,500","288,000","31,218"
4082,농심,004370,2021.02.09,"291,000",상승,"1,000","291,000","294,000","290,500","39,257"
4083,농심,004370,2021.02.08,"290,000",상승,500,"289,500","291,500","289,500","22,035"
4084,농심,004370,2021.02.05,"289,500",상승,"1,500","288,500","290,000","287,500","28,399"
4085,농심,004370,2021.02.04,"288,000",상승,"1,500","287,500","289,000","283,000","40,539"
4086,농심,004370,2021.02.03,"286,500",상승,"1,000","287,000","288,000","285,000","21,390"
4087,농심,004370,2021.02.02,"285,500",상승,"2,000","285,000","288,500","283,500","28,214"
4088,농심,004370,2021.02.01,"283,500",상승,"1,000","282,500","285,500","280,500","25,002"
4089,농심,004370,2021.01.29,"282,500",하락,"6,000","289,000","290,000","282,000","53,593"
4090,농심,004370,2021.01.28,"288,500",하락,"6,000","290,500","292,000","287,500","49,746"
4091,농심,004370,2021.01.27,"294,500",하락,"3,500","298,500","299,000","294,500","35,585"
4092,농심,004370,2021.01.26,"298,000",전진,0,"300,500","301,000","295,500","57,534"
4093,농심,004370,2021.01.25,"298,000",상승,"7,500","292,000","300,000","292,000","74,285"
4094,농심,004370,2021.01.22,"290,500",하락,500,"291,000","294,500","290,000","47,577"
4095,농심,004370,2021.01.21,"291,000",하락,500,"292,000","293,000","290,000","32,479"
4096,농심,004370,2021.01.20,"291,500",하락,500,"293,000","293,000","289,000","39,002"
4097,농심,004370,2021.01.19,"292,000",상승,"1,500","291,000","293,500","288,000","44,300"
4098,농심,004370,2021.01.18,"290,500",하락,"7,000","296,000","296,500","290,500","57,081"
4099,농심,004370,2021.01.15,"297,500",하락,"2,500","301,000","302,000","296,500","58,743"
4100,농심,004370,2021.01.14,"300,000",상승,"3,000","296,000","300,500","296,000","56,695"
4101,농심,004370,2021.01.13,"297,000",상승,"3,500","295,500","300,000","295,000","58,277"
4102,농심,004370,2021.01.12,"293,500",하락,"4,500","298,000","299,500","293,500","71,423"
4103,농심,004370,2021.01.11,"298,000",하락,"7,000","308,000","308,000","296,500","109,928"
4104,농심,004370,2021.01.08,"305,000",상승,"5,000","301,500","305,500","299,500","119,094"
4105,농심,004370,2021.01.07,"300,000",상승,"1,500","298,500","300,000","298,000","65,132"
4106,농심,004370,2021.01.06,"298,500",하락,"3,000","304,500","305,000","298,000","60,415"
4107,농심,004370,2021.01.05,"301,500",상승,"5,000","297,500","301,500","296,500","73,107"
4108,농심,004370,2021.01.04,"296,500",하락,"3,500","300,500","300,500","295,000","65,656"
4109,농심,004370,2020.12.30,"300,000",하락,"1,000","302,000","303,000","299,000","48,235"
4110,농심,004370,2020.12.29,"301,000",전진,0,"300,500","301,500","298,500","43,515"
4111,농심,004370,2020.12.28,"301,000",하락,"3,000","305,500","307,000","300,500","42,219"
4112,농심,004370,2020.12.24,"304,000",상승,500,"304,000","305,000","301,500","31,695"
4113,농심,004370,2020.12.23,"303,500",상승,500,"305,000","306,500","300,000","47,496"
4114,농심,004370,2020.12.22,"303,000",하락,"3,000","309,000","312,500","303,000","86,970"
4115,농심,004370,2020.12.21,"306,000",하락,"1,500","309,000","309,500","303,000","49,611"
4116,농심,004370,2020.12.18,"307,500",상승,"5,500","305,500","311,500","304,500","109,456"
4117,농심,004370,2020.12.17,"302,000",전진,0,"304,000","304,000","299,500","51,794"
4118,농심,004370,2020.12.16,"302,000",상승,"5,000","297,000","302,000","295,500","59,486"
4119,농심,004370,2020.12.15,"297,000",하락,"3,000","301,500","301,500","293,500","76,615"
4120,농심,004370,2020.12.14,"300,000",상승,"6,500","295,500","302,000","295,500","92,093"
4121,농심,004370,2020.12.11,"293,500",상승,"2,500","291,000","293,500","291,000","47,057"
4122,농심,004370,2020.12.10,"291,000",하락,"1,000","291,500","291,500","288,500","43,377"
4123,농심,004370,2020.12.09,"292,000",상승,"2,500","289,500","292,000","288,000","34,784"
4124,농심,004370,2020.12.08,"289,500",하락,"4,000","294,500","295,000","289,000","41,472"
4125,농심,004370,2020.12.07,"293,500",상승,"4,500","290,500","295,000","289,000","59,118"
4126,농심,004370,2020.12.04,"289,000",상승,"1,000","290,000","290,000","287,000","39,553"
4127,대상,001680,2021.03.12,"25,150",상승,250,"25,150","25,250","24,900","130,511"
4128,대상,001680,2021.03.11,"24,900",상승,150,"24,800","25,100","24,750","156,079"
4129,대상,001680,2021.03.10,"24,750",하락,250,"25,150","25,150","24,700","89,185"
4130,대상,001680,2021.03.09,"25,000",하락,100,"25,250","25,250","24,600","132,276"
4131,대상,001680,2021.03.08,"25,100",하락,50,"25,400","25,500","24,950","152,327"
4132,대상,001680,2021.03.05,"25,150",상승,150,"24,750","25,150","24,550","146,346"
4133,대상,001680,2021.03.04,"25,000",하락,50,"25,050","25,200","24,700","138,410"
4134,대상,001680,2021.03.03,"25,050",상승,150,"24,900","25,400","24,900","158,086"
4135,대상,001680,2021.03.02,"24,900",하락,50,"25,200","25,200","24,750","170,279"
4136,대상,001680,2021.02.26,"24,950",하락,400,"25,000","25,050","24,600","250,365"
4137,대상,001680,2021.02.25,"25,350",상승,450,"25,200","25,350","24,900","172,683"
4138,대상,001680,2021.02.24,"24,900",하락,700,"25,700","25,800","24,750","299,385"
4139,대상,001680,2021.02.23,"25,600",하락,450,"26,000","26,000","25,200","340,474"
4140,대상,001680,2021.02.22,"26,050",하락,450,"26,550","26,600","26,000","214,223"
4141,대상,001680,2021.02.19,"26,500",하락,250,"26,700","26,750","25,950","252,714"
4142,대상,001680,2021.02.18,"26,750",하락,500,"27,300","27,300","26,600","225,331"
4143,대상,001680,2021.02.17,"27,250",하락,450,"27,900","27,950","27,000","278,531"
4144,대상,001680,2021.02.16,"27,700",상승,650,"27,300","27,800","27,050","317,317"
4145,대상,001680,2021.02.15,"27,050",상승,300,"26,850","27,300","26,600","323,362"
4146,대상,001680,2021.02.10,"26,750",하락,250,"27,000","27,150","26,650","235,480"
4147,대상,001680,2021.02.09,"27,000",상승,150,"27,000","27,350","26,850","211,421"
4148,대상,001680,2021.02.08,"26,850",상승,300,"26,550","26,950","26,500","174,734"
4149,대상,001680,2021.02.05,"26,550",상승,250,"26,450","26,650","26,150","148,868"
4150,대상,001680,2021.02.04,"26,300",하락,550,"26,900","26,950","26,250","232,344"
4151,대상,001680,2021.02.03,"26,850",상승,300,"26,700","26,900","26,500","172,007"
4152,대상,001680,2021.02.02,"26,550",전진,0,"26,650","27,250","26,350","315,955"
4153,대상,001680,2021.02.01,"26,550",상승,300,"26,200","26,550","25,800","209,808"
4154,대상,001680,2021.01.29,"26,250",하락,"1,000","27,550","27,600","25,850","416,447"
4155,대상,001680,2021.01.28,"27,250",하락,750,"27,400","27,500","27,000","304,303"
4156,대상,001680,2021.01.27,"28,000",하락,400,"28,500","28,550","28,000","287,014"
4157,대상,001680,2021.01.26,"28,400",하락,550,"29,100","29,150","28,200","381,016"
4158,대상,001680,2021.01.25,"28,950",상승,700,"28,450","29,300","28,400","518,862"
4159,대상,001680,2021.01.22,"28,250",하락,150,"28,500","28,600","28,050","277,258"
4160,대상,001680,2021.01.21,"28,400",상승,400,"28,250","28,700","28,100","383,848"
4161,대상,001680,2021.01.20,"28,000",하락,150,"28,350","28,400","27,550","305,785"
4162,대상,001680,2021.01.19,"28,150",상승,500,"28,000","28,300","27,600","294,334"
4163,대상,001680,2021.01.18,"27,650",하락,350,"27,750","28,350","27,250","438,294"
4164,대상,001680,2021.01.15,"28,000",하락,650,"28,850","29,100","27,850","425,533"
4165,대상,001680,2021.01.14,"28,650",상승,200,"28,900","29,200","28,250","545,873"
4166,대상,001680,2021.01.13,"28,450",상승,"1,200","27,850","28,800","27,700","922,844"
4167,대상,001680,2021.01.12,"27,250",상승,350,"27,250","27,800","26,900","548,874"
4168,대상,001680,2021.01.11,"26,900",하락,950,"28,250","28,300","26,650","801,681"
4169,대상,001680,2021.01.08,"27,850",상승,850,"27,500","28,100","27,250","974,142"
4170,대상,001680,2021.01.07,"27,000",상승,550,"26,600","27,200","26,600","562,221"
4171,대상,001680,2021.01.06,"26,450",하락,600,"27,500","27,500","26,350","478,471"
4172,대상,001680,2021.01.05,"27,050",상승,"1,250","25,800","27,100","25,750","702,853"
4173,대상,001680,2021.01.04,"25,800",하락,250,"26,100","26,100","25,700","346,981"
4174,대상,001680,2020.12.30,"26,050",상승,50,"25,900","26,150","25,750","188,452"
4175,대상,001680,2020.12.29,"26,000",하락,400,"26,100","26,200","25,800","243,639"
4176,대상,001680,2020.12.28,"26,400",하락,300,"26,750","26,800","26,200","317,660"
4177,대상,001680,2020.12.24,"26,700",상승,400,"26,250","26,750","26,150","235,605"
4178,대상,001680,2020.12.23,"26,300",상승,200,"26,250","26,550","25,900","230,823"
4179,대상,001680,2020.12.22,"26,100",전진,0,"26,250","27,050","26,100","643,567"
4180,대상,001680,2020.12.21,"26,100",상승,200,"26,150","26,350","25,850","194,906"
4181,대상,001680,2020.12.18,"25,900",전진,0,"26,000","26,150","25,750","213,047"
4182,대상,001680,2020.12.17,"25,900",하락,350,"26,300","26,400","25,850","202,946"
4183,대상,001680,2020.12.16,"26,250",상승,350,"26,000","26,350","25,800","224,404"
4184,대상,001680,2020.12.15,"25,900",하락,150,"26,100","26,150","25,600","196,120"
4185,대상,001680,2020.12.14,"26,050",전진,0,"26,250","26,650","26,000","376,534"
4186,대상,001680,2020.12.11,"26,050",상승,600,"25,550","26,350","25,500","381,349"
4187,대상,001680,2020.12.10,"25,450",전진,0,"25,550","25,750","25,200","278,751"
4188,대상,001680,2020.12.09,"25,450",하락,100,"25,650","25,700","25,300","199,905"
4189,대상,001680,2020.12.08,"25,550",상승,250,"25,450","25,700","25,200","217,600"
4190,대상,001680,2020.12.07,"25,300",하락,100,"25,500","25,500","25,050","230,004"
4191,대상,001680,2020.12.04,"25,400",상승,50,"25,550","25,900","25,250","422,023"
4192,대우건설,047040,2021.03.12,"5,960",상승,240,"5,790","6,070","5,670","10,539,038"
4193,대우건설,047040,2021.03.11,"5,720",상승,130,"5,620","6,640","5,610","43,467,859"
4194,대우건설,047040,2021.03.10,"5,590",상승,20,"5,650","5,670","5,420","2,583,977"
4195,대우건설,047040,2021.03.09,"5,570",상승,160,"5,400","5,620","5,260","4,140,102"
4196,대우건설,047040,2021.03.08,"5,410",하락,140,"5,600","5,620","5,380","3,111,970"
4197,대우건설,047040,2021.03.05,"5,550",하락,120,"5,600","5,620","5,470","2,863,102"
4198,대우건설,047040,2021.03.04,"5,670",하락,160,"5,760","5,780","5,570","3,495,174"
4199,대우건설,047040,2021.03.03,"5,830",전진,0,"5,750","5,850","5,710","1,634,286"
4200,대우건설,047040,2021.03.02,"5,830",하락,40,"5,940","5,970","5,760","2,498,109"
4201,대우건설,047040,2021.02.26,"5,870",하락,190,"5,910","5,940","5,760","3,662,684"
4202,대우건설,047040,2021.02.25,"6,060",상승,150,"6,010","6,060","5,930","2,362,938"
4203,대우건설,047040,2021.02.24,"5,910",하락,190,"6,060","6,120","5,900","2,495,391"
4204,대우건설,047040,2021.02.23,"6,100",상승,70,"6,010","6,110","5,880","3,274,411"
4205,대우건설,047040,2021.02.22,"6,030",하락,10,"6,000","6,230","5,990","3,323,554"
4206,대우건설,047040,2021.02.19,"6,040",하락,50,"6,080","6,110","5,850","3,559,500"
4207,대우건설,047040,2021.02.18,"6,090",하락,30,"6,120","6,160","6,050","2,161,425"
4208,대우건설,047040,2021.02.17,"6,120",하락,10,"6,130","6,140","6,020","2,513,941"
4209,대우건설,047040,2021.02.16,"6,130",하락,30,"6,160","6,210","6,080","2,510,449"
4210,대우건설,047040,2021.02.15,"6,160",하락,20,"6,260","6,260","6,100","2,650,551"
4211,대우건설,047040,2021.02.10,"6,180",상승,50,"6,140","6,180","6,040","2,579,368"
4212,대우건설,047040,2021.02.09,"6,130",상승,30,"6,140","6,200","6,050","2,576,769"
4213,대우건설,047040,2021.02.08,"6,100",하락,100,"6,190","6,330","6,060","3,884,269"
4214,대우건설,047040,2021.02.05,"6,200",상승,10,"6,220","6,320","6,080","4,543,114"
4215,대우건설,047040,2021.02.04,"6,190",하락,330,"6,640","6,700","6,150","11,256,306"
4216,대우건설,047040,2021.02.03,"6,520",상승,190,"6,410","6,590","6,330","10,001,661"
4217,대우건설,047040,2021.02.02,"6,330",하락,130,"6,520","6,700","6,140","9,918,613"
4218,대우건설,047040,2021.02.01,"6,460",상승,560,"5,900","6,550","5,850","12,801,447"
4219,대우건설,047040,2021.01.29,"5,900",하락,420,"6,390","6,460","5,760","11,265,125"
4220,대우건설,047040,2021.01.28,"6,320",상승,250,"6,000","6,620","5,900","18,960,759"
4221,대우건설,047040,2021.01.27,"6,070",하락,90,"6,140","6,280","6,060","3,511,490"
4222,대우건설,047040,2021.01.26,"6,160",하락,140,"6,320","6,330","6,140","3,214,890"
4223,대우건설,047040,2021.01.25,"6,300",상승,30,"6,210","6,640","6,160","7,470,046"
4224,대우건설,047040,2021.01.22,"6,270",하락,190,"6,470","6,490","6,200","5,467,316"
4225,대우건설,047040,2021.01.21,"6,460",하락,80,"6,540","6,670","6,450","5,403,721"
4226,대우건설,047040,2021.01.20,"6,540",상승,50,"6,610","6,620","6,310","7,051,282"
4227,대우건설,047040,2021.01.19,"6,490",상승,220,"6,280","6,590","6,190","18,460,055"
4228,대우건설,047040,2021.01.18,"6,270",상승,340,"5,900","6,450","5,750","23,957,542"
4229,대우건설,047040,2021.01.15,"5,930",하락,120,"6,130","6,150","5,840","5,746,622"
4230,대우건설,047040,2021.01.14,"6,050",상승,340,"5,710","6,090","5,710","11,516,315"
4231,대우건설,047040,2021.01.13,"5,710",하락,60,"5,900","5,930","5,700","5,178,412"
4232,대우건설,047040,2021.01.12,"5,770",하락,90,"5,830","5,940","5,670","6,772,346"
4233,대우건설,047040,2021.01.11,"5,860",하락,40,"5,910","6,150","5,790","13,519,202"
4234,대우건설,047040,2021.01.08,"5,900",하락,40,"5,900","6,070","5,710","11,646,922"
4235,대우건설,047040,2021.01.07,"5,940",하락,30,"6,080","6,150","5,900","12,198,899"
4236,대우건설,047040,2021.01.06,"5,970",상승,180,"5,900","6,340","5,750","34,872,333"
4237,대우건설,047040,2021.01.05,"5,790",상승,640,"5,250","6,230","5,200","63,694,731"
4238,대우건설,047040,2021.01.04,"5,150",상승,165,"5,250","5,270","5,060","9,249,864"
4239,대우건설,047040,2020.12.30,"4,985",상승,325,"4,630","5,170","4,610","22,854,653"
4240,대우건설,047040,2020.12.29,"4,660",하락,10,"4,750","4,755","4,620","3,666,400"
4241,대우건설,047040,2020.12.28,"4,670",상승,25,"4,690","4,850","4,600","7,793,445"
4242,대우건설,047040,2020.12.24,"4,645",상승,165,"4,960","5,450","4,605","44,159,783"
4243,대우건설,047040,2020.12.23,"4,480",상승,25,"4,440","4,550","4,350","2,794,719"
4244,대우건설,047040,2020.12.22,"4,455",하락,155,"4,580","4,585","4,410","2,752,769"
4245,대우건설,047040,2020.12.21,"4,610",전진,0,"4,650","4,675","4,485","3,998,401"
4246,대우건설,047040,2020.12.18,"4,610",상승,280,"4,350","4,625","4,315","8,850,284"
4247,대우건설,047040,2020.12.17,"4,330",하락,95,"4,435","4,445","4,275","3,256,729"
4248,대우건설,047040,2020.12.16,"4,425",상승,10,"4,420","4,550","4,390","3,653,777"
4249,대우건설,047040,2020.12.15,"4,415",하락,85,"4,480","4,500","4,325","4,563,126"
4250,대우건설,047040,2020.12.14,"4,500",하락,220,"4,680","4,685","4,470","5,419,254"
4251,대우건설,047040,2020.12.11,"4,720",상승,45,"4,730","4,785","4,625","7,523,271"
4252,대우건설,047040,2020.12.10,"4,675",상승,375,"4,260","4,970","4,190","33,951,737"
4253,대우건설,047040,2020.12.09,"4,300",상승,320,"4,010","4,350","3,990","8,524,837"
4254,대우건설,047040,2020.12.08,"3,980",하락,10,"3,980","4,055","3,850","3,734,271"
4255,대우건설,047040,2020.12.07,"3,990",하락,80,"4,100","4,100","3,905","5,842,247"
4256,대우건설,047040,2020.12.04,"4,070",상승,265,"3,850","4,080","3,725","14,254,782"
