"날짜","종가","전일비","시가","고가","저가","거래량","종목"
"2020.12.02","13,350","150","13,300","13,350","13,150","182,357","오리온홀딩스"
"2020.12.01","13,200","0","13,200","13,350","13,200","153,332","오리온홀딩스"
"2020.11.30","13,200","50","13,250","13,300","13,100","169,811","오리온홀딩스"
"2020.11.27","13,150","50","13,100","13,250","13,050","125,941","오리온홀딩스"
"2020.11.26","13,100","250","13,350","13,450","13,100","277,004","오리온홀딩스"
"2020.11.25","13,350","50","13,450","13,600","13,300","307,510","오리온홀딩스"
"2020.11.24","13,400","50","13,450","13,550","13,350","316,787","오리온홀딩스"
"2020.11.23","13,450","50","13,400","13,600","13,350","252,284","오리온홀딩스"
"2020.11.20","13,400","100","13,300","13,450","13,250","223,208","오리온홀딩스"
"2020.11.19","13,300","200","13,600","13,600","13,200","197,607","오리온홀딩스"
"2020.11.18","13,500","250","13,250","13,750","13,250","310,863","오리온홀딩스"
"2020.11.17","13,250","50","13,300","13,450","13,150","222,430","오리온홀딩스"
"2020.11.16","13,200","50","13,200","13,450","13,150","232,416","오리온홀딩스"
"2020.11.13","13,150","200","13,350","13,400","13,050","175,190","오리온홀딩스"
"2020.11.12","13,350","150","13,500","13,550","13,350","203,705","오리온홀딩스"
"2020.11.11","13,500","50","13,450","13,700","13,250","306,457","오리온홀딩스"
"2020.11.10","13,450","550","13,100","13,550","13,000","403,523","오리온홀딩스"
"2020.11.09","12,900","50","13,000","13,100","12,850","172,075","오리온홀딩스"
"2020.11.06","12,850","100","13,000","13,000","12,800","105,463","오리온홀딩스"
"2020.11.05","12,950","0","13,000","13,050","12,800","148,972","오리온홀딩스"
"2020.11.04","12,950","150","12,850","13,000","12,750","115,680","오리온홀딩스"
"2020.11.03","12,800","300","12,550","12,800","12,550","144,595","오리온홀딩스"
"2020.11.02","12,500","100","12,500","12,700","12,450","103,540","오리온홀딩스"
"2020.10.30","12,400","100","12,600","12,750","12,400","169,421","오리온홀딩스"
"2020.10.29","12,500","200","12,550","12,700","12,400","182,562","오리온홀딩스"
"2021.03.25","21,850","0","21,850","22,150","21,500","168,722","한세실업"
"2021.03.24","21,850","450","22,300","22,750","21,500","363,446","한세실업"
"2021.03.23","22,300","400","22,000","23,300","21,900","573,966","한세실업"
"2021.03.22","21,900","450","21,200","22,150","21,150","247,047","한세실업"
"2021.03.19","21,450","300","21,000","21,500","20,700","263,638","한세실업"
"2021.03.18","21,150","1,150","22,600","22,950","21,000","453,041","한세실업"
"2021.03.17","22,300","900","21,250","22,300","21,200","351,176","한세실업"
"2021.03.16","21,400","1,250","20,350","21,900","20,150","571,030","한세실업"
"2021.03.15","20,150","350","20,600","20,600","19,900","207,119","한세실업"
"2021.03.12","20,500","300","20,400","20,650","19,800","250,023","한세실업"
"2021.03.11","20,200","1,100","21,300","21,600","19,950","473,562","한세실업"
"2021.03.10","21,300","100","21,350","21,550","20,850","237,065","한세실업"
"2021.03.09","21,200","600","21,000","21,650","20,450","421,958","한세실업"
"2021.03.08","20,600","1,000","21,900","22,100","20,600","374,076","한세실업"
"2021.03.05","21,600","450","21,000","21,900","19,800","625,914","한세실업"
"2021.03.04","21,150","0","20,900","21,550","20,750","384,702","한세실업"
"2021.03.03","21,150","450","20,850","21,650","20,500","566,102","한세실업"
"2021.03.02","20,700","100","21,050","21,800","20,350","759,916","한세실업"
"2021.02.26","20,600","700","19,200","20,700","19,100","583,398","한세실업"
"2021.02.25","19,900","900","19,500","20,450","19,250","556,854","한세실업"
"2021.02.24","19,000","1,700","20,500","20,750","19,000","733,136","한세실업"
"2021.02.23","20,700","1,250","19,450","21,300","19,000","938,122","한세실업"
"2021.02.22","19,450","150","19,600","20,700","19,350","969,646","한세실업"
"2021.02.19","19,300","0","19,600","19,650","18,650","532,273","한세실업"
"2021.02.18","19,300","950","18,250","19,750","18,100","1,058,729","한세실업"
"2021.02.17","18,350","50","18,200","19,000","17,900","502,425","한세실업"
"2021.02.16","18,300","450","18,650","18,650","17,950","396,700","한세실업"
"2021.02.15","18,750","100","18,850","18,950","18,350","378,228","한세실업"
"2021.02.10","18,650","450","18,000","18,900","17,650","856,898","한세실업"
"2021.02.09","18,200","750","17,600","18,400","17,050","1,060,498","한세실업"
"2021.02.08","17,450","1,300","16,250","17,800","16,150","970,347","한세실업"
"2021.02.05","16,150","50","16,250","16,300","16,000","121,823","한세실업"
"2021.02.04","16,100","400","15,850","16,200","15,550","286,971","한세실업"
"2021.02.03","15,700","50","15,800","15,900","15,500","257,746","한세실업"
"2021.02.02","15,750","100","15,850","16,200","15,600","203,789","한세실업"
"2021.02.01","15,850","50","15,700","15,900","15,450","124,374","한세실업"
"2021.01.29","15,800","600","16,450","16,500","15,600","241,550","한세실업"
"2021.01.28","16,400","100","16,050","16,500","15,750","189,048","한세실업"
"2021.01.27","16,500","450","16,900","16,950","16,300","241,884","한세실업"
"2021.01.26","16,950","100","16,750","17,100","16,500","287,567","한세실업"
"2021.01.25","16,850","0","17,100","17,250","16,850","429,304","한세실업"
"2021.01.22","16,850","750","16,200","17,300","16,100","1,220,706","한세실업"
"2021.01.21","16,100","50","16,250","16,250","15,900","253,574","한세실업"
"2021.01.20","16,050","700","15,400","16,150","15,350","505,052","한세실업"
"2021.01.19","15,350","50","15,250","15,550","15,200","489,202","한세실업"
"2021.01.18","15,300","300","15,350","15,650","15,200","146,549","한세실업"
"2021.01.15","15,600","300","16,050","16,150","15,550","332,768","한세실업"
"2021.01.14","15,900","0","16,050","16,150","15,650","336,655","한세실업"
"2021.01.13","15,900","600","15,450","16,000","15,350","411,363","한세실업"
"2021.01.12","15,300","150","15,250","15,400","15,050","302,294","한세실업"
"2021.01.11","15,150","700","15,850","15,900","15,050","456,233","한세실업"
"2021.01.08","15,850","350","16,250","16,300","15,650","532,990","한세실업"
"2021.01.07","16,200","0","16,300","16,600","16,150","409,927","한세실업"
"2021.01.06","16,200","350","16,600","16,750","16,200","285,356","한세실업"
"2021.01.05","16,550","200","16,650","16,750","16,300","296,366","한세실업"
"2021.01.04","16,750","750","17,450","17,450","16,550","402,655","한세실업"
"2020.12.30","17,500","350","17,800","17,950","17,250","284,658","한세실업"
"2020.12.29","17,850","100","17,600","18,050","17,350","324,048","한세실업"
"2020.12.28","17,950","50","18,000","18,500","17,750","284,399","한세실업"
"2020.12.24","18,000","850","17,100","18,000","17,050","262,940","한세실업"
"2020.12.23","17,150","50","17,150","17,300","16,700","168,127","한세실업"
"2020.12.22","17,200","900","18,150","18,200","16,950","512,984","한세실업"
"2020.12.21","18,100","650","17,550","18,200","17,450","440,507","한세실업"
"2020.12.18","17,450","450","17,050","17,750","16,850","343,976","한세실업"
"2020.12.17","17,000","0","17,000","17,150","16,650","122,614","한세실업"
"2020.12.16","17,000","100","17,250","17,350","16,900","137,518","한세실업"
"2020.12.15","17,100","150","16,950","17,250","16,700","140,475","한세실업"
"2020.12.14","16,950","250","17,100","17,200","16,800","194,604","한세실업"
"2020.12.11","17,200","600","16,750","17,350","16,700","324,824","한세실업"
"2020.12.10","16,600","50","16,750","16,750","16,350","227,197","한세실업"
"2020.12.09","16,550","150","16,400","16,850","16,350","150,689","한세실업"
"2020.12.08","16,400","300","16,150","16,600","16,050","136,882","한세실업"
"2020.12.07","16,100","500","16,600","16,600","16,050","217,765","한세실업"
"2020.12.04","16,600","0","16,550","16,650","16,400","176,044","한세실업"
"2020.12.03","16,600","150","16,450","16,750","16,200","212,203","한세실업"
"2020.12.02","16,450","0","16,550","16,650","16,350","125,624","한세실업"
"2020.12.01","16,450","250","16,800","17,050","16,450","273,257","한세실업"
"2020.11.30","16,700","0","16,600","16,750","16,200","191,500","한세실업"
"2020.11.27","16,700","400","16,300","16,750","16,050","313,708","한세실업"
"2020.11.26","16,300","750","16,900","16,900","16,150","395,152","한세실업"
"2020.11.25","17,050","300","17,550","17,600","16,700","354,631","한세실업"
"2020.11.24","17,350","50","17,400","17,400","17,100","140,386","한세실업"
"2020.11.23","17,300","50","17,400","17,550","17,150","168,157","한세실업"
"2020.11.20","17,250","50","17,150","17,600","17,150","94,203","한세실업"
"2020.11.19","17,200","50","17,050","17,450","16,900","149,680","한세실업"
"2020.11.18","17,150","700","17,950","17,950","17,050","245,712","한세실업"
"2020.11.17","17,850","250","17,900","18,350","17,450","312,074","한세실업"
"2020.11.16","17,600","50","17,700","18,200","17,350","255,001","한세실업"
"2020.11.13","17,650","100","17,750","18,000","17,100","220,629","한세실업"
"2020.11.12","17,750","600","18,250","18,300","17,700","231,185","한세실업"
"2020.11.11","18,350","100","18,250","18,750","17,850","329,868","한세실업"
"2020.11.10","18,250","550","17,850","18,600","17,450","445,379","한세실업"
"2020.11.09","17,700","1,100","16,750","18,400","16,500","610,464","한세실업"
"2020.11.06","16,600","850","17,450","17,600","16,300","424,459","한세실업"
"2020.11.05","17,450","650","17,000","17,500","16,950","246,142","한세실업"
"2020.11.04","16,800","550","17,550","17,600","16,700","346,079","한세실업"
"2020.11.03","17,350","250","17,200","18,000","17,000","266,687","한세실업"
"2020.11.02","17,100","600","17,750","17,950","16,900","225,193","한세실업"
"2020.10.30","17,700","100","18,000","18,800","17,500","319,411","한세실업"
"2020.10.29","17,800","150","17,500","18,100","17,250","204,277","한세실업"
"2021.03.25","24,950","50","25,000","25,000","24,800","116,330","대상"
"2021.03.24","25,000","0","24,800","25,100","24,800","101,939","대상"
"2021.03.23","25,000","300","25,350","25,400","24,900","136,825","대상"
"2021.03.22","25,300","100","25,150","25,300","25,000","104,376","대상"
"2021.03.19","25,200","200","25,250","25,250","25,000","123,038","대상"
"2021.03.18","25,400","0","25,600","25,750","25,350","157,674","대상"
"2021.03.17","25,400","50","25,500","25,600","25,150","120,165","대상"
"2021.03.16","25,450","150","25,350","25,500","25,200","133,154","대상"
"2021.03.15","25,300","150","25,400","25,400","25,050","147,703","대상"
"2021.03.12","25,150","250","25,150","25,250","24,900","131,782","대상"
"2021.03.11","24,900","150","24,800","25,100","24,750","156,079","대상"
"2021.03.10","24,750","250","25,150","25,150","24,700","89,185","대상"
"2021.03.09","25,000","100","25,250","25,250","24,600","132,276","대상"
"2021.03.08","25,100","50","25,400","25,500","24,950","152,327","대상"
"2021.03.05","25,150","150","24,750","25,150","24,550","146,346","대상"
"2021.03.04","25,000","50","25,050","25,200","24,700","138,410","대상"
"2021.03.03","25,050","150","24,900","25,400","24,900","158,086","대상"
"2021.03.02","24,900","50","25,200","25,200","24,750","170,279","대상"
"2021.02.26","24,950","400","25,000","25,050","24,600","250,365","대상"
"2021.02.25","25,350","450","25,200","25,350","24,900","172,683","대상"
"2021.02.24","24,900","700","25,700","25,800","24,750","299,385","대상"
"2021.02.23","25,600","450","26,000","26,000","25,200","340,474","대상"
"2021.02.22","26,050","450","26,550","26,600","26,000","214,223","대상"
"2021.02.19","26,500","250","26,700","26,750","25,950","252,714","대상"
"2021.02.18","26,750","500","27,300","27,300","26,600","225,331","대상"
"2021.02.17","27,250","450","27,900","27,950","27,000","278,531","대상"
"2021.02.16","27,700","650","27,300","27,800","27,050","317,317","대상"
"2021.02.15","27,050","300","26,850","27,300","26,600","323,362","대상"
"2021.02.10","26,750","250","27,000","27,150","26,650","235,480","대상"
"2021.02.09","27,000","150","27,000","27,350","26,850","211,421","대상"
"2021.02.08","26,850","300","26,550","26,950","26,500","174,734","대상"
"2021.02.05","26,550","250","26,450","26,650","26,150","148,868","대상"
"2021.02.04","26,300","550","26,900","26,950","26,250","232,344","대상"
"2021.02.03","26,850","300","26,700","26,900","26,500","172,007","대상"
"2021.02.02","26,550","0","26,650","27,250","26,350","315,955","대상"
"2021.02.01","26,550","300","26,200","26,550","25,800","209,808","대상"
"2021.01.29","26,250","1,000","27,550","27,600","25,850","416,447","대상"
"2021.01.28","27,250","750","27,400","27,500","27,000","304,303","대상"
"2021.01.27","28,000","400","28,500","28,550","28,000","287,014","대상"
"2021.01.26","28,400","550","29,100","29,150","28,200","381,016","대상"
"2021.01.25","28,950","700","28,450","29,300","28,400","518,862","대상"
"2021.01.22","28,250","150","28,500","28,600","28,050","277,258","대상"
"2021.01.21","28,400","400","28,250","28,700","28,100","383,848","대상"
"2021.01.20","28,000","150","28,350","28,400","27,550","305,785","대상"
"2021.01.19","28,150","500","28,000","28,300","27,600","294,334","대상"
"2021.01.18","27,650","350","27,750","28,350","27,250","438,294","대상"
"2021.01.15","28,000","650","28,850","29,100","27,850","425,533","대상"
"2021.01.14","28,650","200","28,900","29,200","28,250","545,873","대상"
"2021.01.13","28,450","1,200","27,850","28,800","27,700","922,844","대상"
"2021.01.12","27,250","350","27,250","27,800","26,900","548,874","대상"
"2021.01.11","26,900","950","28,250","28,300","26,650","801,681","대상"
"2021.01.08","27,850","850","27,500","28,100","27,250","974,142","대상"
"2021.01.07","27,000","550","26,600","27,200","26,600","562,221","대상"
"2021.01.06","26,450","600","27,500","27,500","26,350","478,471","대상"
"2021.01.05","27,050","1,250","25,800","27,100","25,750","702,853","대상"
"2021.01.04","25,800","250","26,100","26,100","25,700","346,981","대상"
"2020.12.30","26,050","50","25,900","26,150","25,750","188,452","대상"
"2020.12.29","26,000","400","26,100","26,200","25,800","243,639","대상"
"2020.12.28","26,400","300","26,750","26,800","26,200","317,660","대상"
"2020.12.24","26,700","400","26,250","26,750","26,150","235,605","대상"
"2020.12.23","26,300","200","26,250","26,550","25,900","230,823","대상"
"2020.12.22","26,100","0","26,250","27,050","26,100","643,567","대상"
"2020.12.21","26,100","200","26,150","26,350","25,850","194,906","대상"
"2020.12.18","25,900","0","26,000","26,150","25,750","213,047","대상"
"2020.12.17","25,900","350","26,300","26,400","25,850","202,946","대상"
"2020.12.16","26,250","350","26,000","26,350","25,800","224,404","대상"
"2020.12.15","25,900","150","26,100","26,150","25,600","196,120","대상"
"2020.12.14","26,050","0","26,250","26,650","26,000","376,534","대상"
"2020.12.11","26,050","600","25,550","26,350","25,500","381,349","대상"
"2020.12.10","25,450","0","25,550","25,750","25,200","278,751","대상"
"2020.12.09","25,450","100","25,650","25,700","25,300","199,905","대상"
"2020.12.08","25,550","250","25,450","25,700","25,200","217,600","대상"
"2020.12.07","25,300","100","25,500","25,500","25,050","230,004","대상"
