"","from","to","winningRate","matchCount","winningRateText","line"
"7164","Soraka",49.1,167,"Lose","Support","Vel'Koz"
"7165","Zilean",51.92,156,"Win","Support","Vel'Koz"
"7166","Brand",51.66,151,"Win","Support","Vel'Koz"
"7167","Shaco",54.48,134,"Win","Support","Vel'Koz"
"7168","Sett",57.81,128,"Win","Support","Vel'Koz"
"7169","Seraphine",57.5,120,"Win","Support","Vel'Koz"
"7170","Rell",51.85,108,"Win","Support","Vel'Koz"
"7171","Bard",59.6,99,"Win","Support","Vel'Koz"
"7172","Rakan",48.35,91,"Lose","Support","Vel'Koz"
"7173","Nami",51.11,90,"Win","Support","Vel'Koz"
"7174","Janna",48.31,89,"Lose","Support","Vel'Koz"
"7175","Sona",49.15,59,"Lose","Support","Vel'Koz"
"7176","Braum",53.85,52,"Win","Support","Vel'Koz"
"7177","Lee Sin",50.53,1607,"Win","Jungle","Vi"
"7178","Elise",56.42,530,"Win","Jungle","Vi"
"7179","Diana",52.69,501,"Win","Jungle","Vi"
"7180","Rumble",50.5,501,"Win","Jungle","Vi"
"7181","Morgana",45.9,427,"Lose","Jungle","Vi"
"7182","Viego",48.79,412,"Lose","Jungle","Vi"
"7183","Kindred",49.13,403,"Lose","Jungle","Vi"
"7184","Kayn",51.44,381,"Win","Jungle","Vi"
"7185","Nidalee",53.55,366,"Win","Jungle","Vi"
"7186","Xin Zhao",44.15,342,"Lose","Jungle","Vi"
"7187","Shaco",48.95,333,"Lose","Jungle","Vi"
"7188","Master Yi",57.86,318,"Win","Jungle","Vi"
"7189","Nocturne",49.83,299,"Lose","Jungle","Vi"
"7190","Graves",55.31,273,"Win","Jungle","Vi"
"7191","Ekko",55.07,227,"Win","Jungle","Vi"
"7192","Kha'Zix",55.36,224,"Win","Jungle","Vi"
"7193","Zac",52.72,184,"Win","Jungle","Vi"
"7194","Evelynn",47.53,162,"Lose","Jungle","Vi"
"7195","Nunu & Willump",53.09,162,"Win","Jungle","Vi"
"7196","Warwick",39.71,136,"Lose","Jungle","Vi"
"7197","Poppy",59.4,133,"Win","Jungle","Vi"
"7198","Rek'Sai",47.5,120,"Lose","Jungle","Vi"
"7199","Jarvan IV",50,116,"Draw","Jungle","Vi"
"7200","Fiddlesticks",50,106,"Draw","Jungle","Vi"
"7201","Rammus",53.33,105,"Win","Jungle","Vi"
"7202","Volibear",48.51,101,"Lose","Jungle","Vi"
"7203","Hecarim",50.53,95,"Win","Jungle","Vi"
"7204","Olaf",44.57,92,"Lose","Jungle","Vi"
"7205","Udyr",47.25,91,"Lose","Jungle","Vi"
"7206","Amumu",54.29,70,"Win","Jungle","Vi"
"7207","Karthus",52.94,68,"Win","Jungle","Vi"
"7208","Gragas",60.94,64,"Win","Jungle","Vi"
"7209","Sejuani",30.65,62,"Lose","Jungle","Vi"
"7210","Lillia",66.1,59,"Win","Jungle","Vi"
"7211","Trundle",53.45,58,"Win","Jungle","Vi"
"7212","Taliyah",56.6,53,"Win","Jungle","Vi"
"7213","Shyvana",54.9,51,"Win","Jungle","Vi"
"7214","Lee Sin",48.53,7877,"Lose","Jungle","Viego"
"7215","Rumble",50.6,2403,"Win","Jungle","Viego"
"7216","Diana",52.78,2355,"Win","Jungle","Viego"
"7217","Kindred",48.72,2309,"Lose","Jungle","Viego"
"7218","Morgana",46.45,2054,"Lose","Jungle","Viego"
"7219","Elise",44.46,1923,"Lose","Jungle","Viego"
"7220","Nidalee",50.77,1895,"Win","Jungle","Viego"
"7221","Kayn",48.12,1783,"Lose","Jungle","Viego"
"7222","Shaco",46.51,1677,"Lose","Jungle","Viego"
"7223","Xin Zhao",50.23,1547,"Win","Jungle","Viego"
"7224","Master Yi",53.87,1487,"Win","Jungle","Viego"
"7225","Graves",52.36,1486,"Win","Jungle","Viego"
"7226","Nocturne",50.9,1385,"Win","Jungle","Viego"
"7227","Ekko",48.26,1152,"Lose","Jungle","Viego"
"7228","Kha'Zix",46.6,1073,"Lose","Jungle","Viego"
"7229","Zac",47.67,1032,"Lose","Jungle","Viego"
"7230","Nunu & Willump",45.92,967,"Lose","Jungle","Viego"
"7231","Evelynn",43.12,807,"Lose","Jungle","Viego"
"7232","Warwick",45.61,717,"Lose","Jungle","Viego"
"7233","Rammus",45.21,657,"Lose","Jungle","Viego"
"7234","Rek'Sai",48.03,635,"Lose","Jungle","Viego"
"7235","Poppy",51.5,633,"Win","Jungle","Viego"
"7236","Fiddlesticks",42.93,566,"Lose","Jungle","Viego"
"7237","Jarvan IV",50.35,564,"Win","Jungle","Viego"
"7238","Volibear",47.69,541,"Lose","Jungle","Viego"
"7239","Udyr",48.21,502,"Lose","Jungle","Viego"
"7240","Hecarim",54.84,465,"Win","Jungle","Viego"
"7241","Vi",51.21,412,"Win","Jungle","Viego"
"7242","Amumu",47.54,366,"Lose","Jungle","Viego"
"7243","Karthus",50.83,362,"Win","Jungle","Viego"
"7244","Sejuani",44.6,361,"Lose","Jungle","Viego"
"7245","Lillia",56.29,350,"Win","Jungle","Viego"
"7246","Olaf",48.36,335,"Lose","Jungle","Viego"
"7247","Trundle",48.46,293,"Lose","Jungle","Viego"
"7248","Taliyah",45.8,286,"Lose","Jungle","Viego"
"7249","Jax",50.38,266,"Win","Jungle","Viego"
"7250","Shyvana",44.7,264,"Lose","Jungle","Viego"
"7251","Gragas",48.09,262,"Lose","Jungle","Viego"
"7252","Gwen",59.41,239,"Win","Jungle","Viego"
"7253","Rengar",53.92,204,"Win","Jungle","Viego"
"7254","Wukong",43.21,162,"Lose","Jungle","Viego"
"7255","Ivern",55.2,125,"Win","Jungle","Viego"
"7256","Camille",57.14,77,"Win","Jungle","Viego"
"7257","Lee Sin",48.53,7877,"Lose","Middle","Viego"
"7258","Rumble",50.6,2403,"Win","Middle","Viego"
"7259","Diana",52.78,2355,"Win","Middle","Viego"
"7260","Kindred",48.72,2309,"Lose","Middle","Viego"
"7261","Morgana",46.45,2054,"Lose","Middle","Viego"
"7262","Elise",44.46,1923,"Lose","Middle","Viego"
"7263","Nidalee",50.77,1895,"Win","Middle","Viego"
"7264","Kayn",48.12,1783,"Lose","Middle","Viego"
"7265","Shaco",46.51,1677,"Lose","Middle","Viego"
"7266","Xin Zhao",50.23,1547,"Win","Middle","Viego"
"7267","Master Yi",53.87,1487,"Win","Middle","Viego"
"7268","Graves",52.36,1486,"Win","Middle","Viego"
"7269","Nocturne",50.9,1385,"Win","Middle","Viego"
"7270","Ekko",48.26,1152,"Lose","Middle","Viego"
"7271","Kha'Zix",46.6,1073,"Lose","Middle","Viego"
"7272","Zac",47.67,1032,"Lose","Middle","Viego"
"7273","Nunu & Willump",45.92,967,"Lose","Middle","Viego"
"7274","Evelynn",43.12,807,"Lose","Middle","Viego"
"7275","Warwick",45.61,717,"Lose","Middle","Viego"
"7276","Rammus",45.21,657,"Lose","Middle","Viego"
"7277","Rek'Sai",48.03,635,"Lose","Middle","Viego"
"7278","Poppy",51.5,633,"Win","Middle","Viego"
"7279","Fiddlesticks",42.93,566,"Lose","Middle","Viego"
"7280","Jarvan IV",50.35,564,"Win","Middle","Viego"
"7281","Volibear",47.69,541,"Lose","Middle","Viego"
"7282","Udyr",48.21,502,"Lose","Middle","Viego"
"7283","Hecarim",54.84,465,"Win","Middle","Viego"
"7284","Vi",51.21,412,"Win","Middle","Viego"
"7285","Amumu",47.54,366,"Lose","Middle","Viego"
"7286","Karthus",50.83,362,"Win","Middle","Viego"
"7287","Sejuani",44.6,361,"Lose","Middle","Viego"
"7288","Lillia",56.29,350,"Win","Middle","Viego"
"7289","Olaf",48.36,335,"Lose","Middle","Viego"
"7290","Trundle",48.46,293,"Lose","Middle","Viego"
"7291","Taliyah",45.8,286,"Lose","Middle","Viego"
"7292","Jax",50.38,266,"Win","Middle","Viego"
"7293","Shyvana",44.7,264,"Lose","Middle","Viego"
"7294","Gragas",48.09,262,"Lose","Middle","Viego"
"7295","Gwen",59.41,239,"Win","Middle","Viego"
"7296","Rengar",53.92,204,"Win","Middle","Viego"
"7297","Wukong",43.21,162,"Lose","Middle","Viego"
"7298","Ivern",55.2,125,"Win","Middle","Viego"
"7299","Camille",57.14,77,"Win","Middle","Viego"
"7300","Sett",43.86,554,"Lose","Top","Viego"
"7301","Sylas",51.65,546,"Win","Top","Viego"
"7302","Aatrox",47.08,497,"Lose","Top","Viego"
"7303","Irelia",53.16,348,"Win","Top","Viego"
"7304","Shen",45.32,331,"Lose","Top","Viego"
"7305","Renekton",48.92,325,"Lose","Top","Viego"
"7306","Akali",50.17,301,"Win","Top","Viego"
"7307","Malphite",44.31,246,"Lose","Top","Viego"
"7308","Lee Sin",49.79,237,"Lose","Top","Viego"
"7309","Gwen",52.86,227,"Win","Top","Viego"
"7310","Ornn",44.39,223,"Lose","Top","Viego"
"7311","Jayce",57.87,216,"Win","Top","Viego"
"7312","Darius",51.22,205,"Win","Top","Viego"
"7313","Gnar",47.26,201,"Lose","Top","Viego"
"7314","Fiora",45.5,200,"Lose","Top","Viego"
"7315","Garen",44.22,199,"Lose","Top","Viego"
"7316","Jax",47.45,196,"Lose","Top","Viego"
"7317","Mordekaiser",51.53,196,"Win","Top","Viego"
"7318","Kayle",50,176,"Draw","Top","Viego"
"7319","Rumble",48.77,162,"Lose","Top","Viego"
"7320","Riven",42.48,153,"Lose","Top","Viego"
"7321","Vladimir",52.05,146,"Win","Top","Viego"
"7322","Volibear",42.36,144,"Lose","Top","Viego"
"7323","Sion",54.07,135,"Win","Top","Viego"
"7324","Camille",53.28,122,"Win","Top","Viego"
"7325","Wukong",47.83,115,"Lose","Top","Viego"
"7326","Nasus",50.46,109,"Win","Top","Viego"
"7327","Vayne",47.22,108,"Lose","Top","Viego"
"7328","Gangplank",59.22,103,"Win","Top","Viego"
"7329","Teemo",51,100,"Win","Top","Viego"
"7330","Kennen",45.35,86,"Lose","Top","Viego"
"7331","Lucian",50.63,79,"Win","Top","Viego"
"7332","Kled",48.05,77,"Lose","Top","Viego"
"7333","Tryndamere",44,75,"Lose","Top","Viego"
"7334","Illaoi",41.89,74,"Lose","Top","Viego"
"7335","Yasuo",60.29,68,"Win","Top","Viego"
"7336","Poppy",60.61,66,"Win","Top","Viego"
"7337","Urgot",50.77,65,"Win","Top","Viego"
"7338","Warwick",45.31,64,"Lose","Top","Viego"
"7339","Yone",45.61,57,"Lose","Top","Viego"
"7340","Maokai",51.92,52,"Win","Top","Viego"
"7341","Rengar",47.06,51,"Lose","Top","Viego"
"7342","Ryze",54,50,"Win","Top","Viego"
"7343","Sylas",51.78,1520,"Win","Middle","Viktor"
"7344","Zed",49.63,1207,"Lose","Middle","Viktor"
"7345","Yasuo",48.92,1108,"Lose","Middle","Viktor"
"7346","Akali",49.48,1049,"Lose","Middle","Viktor"
"7347","Katarina",48.94,1036,"Lose","Middle","Viktor"
"7348","LeBlanc",51.29,1004,"Win","Middle","Viktor"
"7349","Yone",51.37,989,"Win","Middle","Viktor"
"7350","Xerath",46.81,831,"Lose","Middle","Viktor"
"7351","Talon",47.78,812,"Lose","Middle","Viktor"
"7352","Twisted Fate",49.06,689,"Lose","Middle","Viktor"
"7353","Lucian",59.64,617,"Win","Middle","Viktor"
"7354","Qiyana",53.18,566,"Win","Middle","Viktor"
"7355","Irelia",55.35,533,"Win","Middle","Viktor"
"7356","Ahri",49.14,525,"Lose","Middle","Viktor"
"7357","Viego",52.77,523,"Win","Middle","Viktor"
"7358","Orianna",52.96,523,"Win","Middle","Viktor"
"7359","Pantheon",50.52,483,"Win","Middle","Viktor"
"7360","Vladimir",54.93,477,"Win","Middle","Viktor"
"7361","Anivia",50.22,464,"Win","Middle","Viktor"
"7362","Galio",49.78,454,"Lose","Middle","Viktor"
"7363","Zoe",50.12,409,"Win","Middle","Viktor"
"7364","Ekko",47.46,394,"Lose","Middle","Viktor"
"7365","Lux",50.97,359,"Win","Middle","Viktor"
"7366","Fizz",49.53,321,"Lose","Middle","Viktor"
"7367","Kassadin",45.14,288,"Lose","Middle","Viktor"
"7368","Diana",48.25,286,"Lose","Middle","Viktor"
"7369","Syndra",51.26,277,"Win","Middle","Viktor"
"7370","Rumble",46.79,265,"Lose","Middle","Viktor"
"7371","Malzahar",52.89,242,"Win","Middle","Viktor"
"7372","Ryze",59.48,232,"Win","Middle","Viktor"
"7373","Cassiopeia",50.26,193,"Win","Middle","Viktor"
"7374","Corki",53.76,186,"Win","Middle","Viktor"
"7375","Sett",50.85,177,"Win","Middle","Viktor"
"7376","Nocturne",45.83,168,"Lose","Middle","Viktor"
"7377","Renekton",55.09,167,"Win","Middle","Viktor"
"7378","Tristana",55.97,159,"Win","Middle","Viktor"
"7379","Lissandra",56.6,159,"Win","Middle","Viktor"
"7380","Annie",50,150,"Draw","Middle","Viktor"
"7381","Jayce",53.52,142,"Win","Middle","Viktor"
"7382","Malphite",52.29,109,"Win","Middle","Viktor"
"7383","Gwen",46.23,106,"Lose","Middle","Viktor"
"7384","Azir",56,100,"Win","Middle","Viktor"
"7385","Neeko",49.46,93,"Lose","Middle","Viktor"
"7386","Garen",50.56,89,"Win","Middle","Viktor"
"7387","Nunu & Willump",61.04,77,"Win","Middle","Viktor"
"7388","Cho'Gath",53.97,63,"Win","Middle","Viktor"
"7389","Zac",53.23,62,"Win","Middle","Viktor"
"7390","Aurelion Sol",45.9,61,"Lose","Middle","Viktor"
"7391","Riven",46.67,60,"Lose","Middle","Viktor"
"7392","Kled",40.74,54,"Lose","Middle","Viktor"
"7393","Sylas",50.5,1513,"Win","Middle","Vladimir"
"7394","Zed",50.07,1410,"Win","Middle","Vladimir"
"7395","Yasuo",52.24,1294,"Win","Middle","Vladimir"
"7396","Akali",54.04,1275,"Win","Middle","Vladimir"
"7397","Katarina",52.4,1103,"Win","Middle","Vladimir"
"7398","LeBlanc",47.1,983,"Lose","Middle","Vladimir"
"7399","Yone",50,948,"Draw","Middle","Vladimir"
"7400","Talon",51.43,840,"Win","Middle","Vladimir"
"7401","Xerath",46.99,598,"Lose","Middle","Vladimir"
"7402","Twisted Fate",48.13,534,"Lose","Middle","Vladimir"
"7403","Lucian",56.03,514,"Win","Middle","Vladimir"
"7404","Qiyana",53.4,500,"Win","Middle","Vladimir"
"7405","Pantheon",50.61,490,"Win","Middle","Vladimir"
"7406","Viktor",45.07,477,"Lose","Middle","Vladimir"
"7407","Viego",47.98,471,"Lose","Middle","Vladimir"
"7408","Ahri",46.47,467,"Lose","Middle","Vladimir"
"7409","Irelia",54.77,440,"Win","Middle","Vladimir"
"7410","Fizz",49.66,439,"Lose","Middle","Vladimir"
"7411","Galio",51.16,432,"Win","Middle","Vladimir"
"7412","Zoe",49.39,330,"Lose","Middle","Vladimir"
"7413","Anivia",44.75,324,"Lose","Middle","Vladimir"
"7414","Orianna",50.95,316,"Win","Middle","Vladimir"
"7415","Lux",45.13,308,"Lose","Middle","Vladimir"
"7416","Kassadin",48.99,296,"Lose","Middle","Vladimir"
"7417","Ekko",47.87,282,"Lose","Middle","Vladimir"
"7418","Rumble",52.4,271,"Win","Middle","Vladimir"
"7419","Ryze",51.89,264,"Win","Middle","Vladimir"
"7420","Diana",47.51,261,"Lose","Middle","Vladimir"
"7421","Malzahar",36.99,246,"Lose","Middle","Vladimir"
"7422","Sett",48.44,192,"Lose","Middle","Vladimir"
"7423","Nocturne",44.79,163,"Lose","Middle","Vladimir"
"7424","Cassiopeia",46.15,156,"Lose","Middle","Vladimir"
"7425","Syndra",54.55,154,"Win","Middle","Vladimir"
"7426","Renekton",47.06,153,"Lose","Middle","Vladimir"
"7427","Jayce",55.33,150,"Win","Middle","Vladimir"
"7428","Malphite",48.97,145,"Lose","Middle","Vladimir"
"7429","Lissandra",55.07,138,"Win","Middle","Vladimir"
"7430","Gwen",59.52,126,"Win","Middle","Vladimir"
"7431","Corki",52.21,113,"Win","Middle","Vladimir"
"7432","Neeko",47.75,111,"Lose","Middle","Vladimir"
"7433","Tristana",45.45,110,"Lose","Middle","Vladimir"
"7434","Annie",54.72,106,"Win","Middle","Vladimir"
"7435","Azir",52.63,95,"Win","Middle","Vladimir"
"7436","Garen",41.76,91,"Lose","Middle","Vladimir"
"7437","Cho'Gath",34.48,87,"Lose","Middle","Vladimir"
"7438","Nunu & Willump",57.33,75,"Win","Middle","Vladimir"
"7439","Kled",44.44,72,"Lose","Middle","Vladimir"
"7440","Riven",47.14,70,"Lose","Middle","Vladimir"
"7441","Zac",41.54,65,"Lose","Middle","Vladimir"
"7442","Sion",50.91,55,"Win","Middle","Vladimir"
"7443","Wukong",55.56,54,"Win","Middle","Vladimir"
"7444","Aurelion Sol",45.28,53,"Lose","Middle","Vladimir"
"7445","Sylas",45.8,1144,"Lose","Top","Vladimir"
"7446","Sett",49.76,1051,"Lose","Top","Vladimir"
"7447","Aatrox",48.07,986,"Lose","Top","Vladimir"
"7448","Shen",47.86,748,"Lose","Top","Vladimir"
"7449","Renekton",47.25,692,"Lose","Top","Vladimir"
"7450","Irelia",48.51,672,"Lose","Top","Vladimir"
"7451","Akali",52.72,662,"Win","Top","Vladimir"
"7452","Malphite",47.71,503,"Lose","Top","Vladimir"
"7453","Jayce",50.44,452,"Win","Top","Vladimir"
"7454","Ornn",42.72,426,"Lose","Top","Vladimir"
"7455","Gnar",46.01,426,"Lose","Top","Vladimir"
"7456","Darius",46.95,426,"Lose","Top","Vladimir"
"7457","Lee Sin",44.99,409,"Lose","Top","Vladimir"
"7458","Gwen",48.51,402,"Lose","Top","Vladimir"
"7459","Teemo",48.87,399,"Lose","Top","Vladimir"
"7460","Garen",48.48,394,"Lose","Top","Vladimir"
"7461","Jax",50.26,382,"Win","Top","Vladimir"
"7462","Mordekaiser",51.84,380,"Win","Top","Vladimir"
"7463","Nasus",44.27,375,"Lose","Top","Vladimir"
"7464","Fiora",52.7,370,"Win","Top","Vladimir"
"7465","Kayle",43.58,358,"Lose","Top","Vladimir"
"7466","Kennen",52.01,348,"Win","Top","Vladimir"
"7467","Riven",46.67,330,"Lose","Top","Vladimir"
"7468","Rumble",50.99,304,"Win","Top","Vladimir"
"7469","Volibear",44.95,287,"Lose","Top","Vladimir"
"7470","Gangplank",51.35,259,"Win","Top","Vladimir"
"7471","Vayne",51.64,244,"Win","Top","Vladimir"
"7472","Sion",49.17,240,"Lose","Top","Vladimir"
"7473","Camille",50,240,"Draw","Top","Vladimir"
"7474","Lucian",56.36,220,"Win","Top","Vladimir"
"7475","Poppy",53.77,199,"Win","Top","Vladimir"
"7476","Wukong",50,194,"Draw","Top","Vladimir"
"7477","Kled",40.32,186,"Lose","Top","Vladimir"
"7478","Yasuo",47.37,171,"Lose","Top","Vladimir"
"7479","Urgot",45.06,162,"Lose","Top","Vladimir"
"7480","Viego",47.95,146,"Lose","Top","Vladimir"
"7481","Tryndamere",51.85,135,"Win","Top","Vladimir"
"7482","Cho'Gath",40.98,122,"Lose","Top","Vladimir"
"7483","Ryze",49.58,119,"Lose","Top","Vladimir"
"7484","Heimerdinger",49.56,113,"Lose","Top","Vladimir"
"7485","Dr. Mundo",49.55,111,"Lose","Top","Vladimir"
"7486","Rengar",52.73,110,"Win","Top","Vladimir"
"7487","Maokai",53.21,109,"Win","Top","Vladimir"
"7488","Illaoi",53.27,107,"Win","Top","Vladimir"
"7489","Warwick",52.38,105,"Win","Top","Vladimir"
"7490","Yone",53,100,"Win","Top","Vladimir"
"7491","Quinn",45,100,"Lose","Top","Vladimir"
"7492","Zac",46.46,99,"Lose","Top","Vladimir"
"7493","Nocturne",40.63,96,"Lose","Top","Vladimir"
"7494","Yorick",40,95,"Lose","Top","Vladimir"
"7495","Kalista",62.07,87,"Win","Top","Vladimir"
"7496","Singed",54.02,87,"Win","Top","Vladimir"
"7497","Pantheon",47.76,67,"Lose","Top","Vladimir"
"7498","Trundle",52.83,53,"Win","Top","Vladimir"
"7499","Sett",53.44,1989,"Win","Top","Volibear"
"7500","Aatrox",51.25,1198,"Win","Top","Volibear"
"7501","Sylas",52.53,1106,"Win","Top","Volibear"
"7502","Renekton",53.91,920,"Win","Top","Volibear"
"7503","Irelia",58.22,833,"Win","Top","Volibear"
"7504","Shen",45.63,743,"Lose","Top","Volibear"
"7505","Darius",52.73,696,"Win","Top","Volibear"
"7506","Akali",52.15,627,"Win","Top","Volibear"
"7507","Mordekaiser",49.04,624,"Lose","Top","Volibear"
"7508","Gwen",55.24,525,"Win","Top","Volibear"
"7509","Lee Sin",52.28,505,"Win","Top","Volibear"
"7510","Malphite",45.38,498,"Lose","Top","Volibear"
"7511","Ornn",48.69,495,"Lose","Top","Volibear"
"7512","Garen",50.62,484,"Win","Top","Volibear"
"7513","Fiora",52.35,447,"Win","Top","Volibear"
"7514","Gnar",51.04,431,"Win","Top","Volibear"
"7515","Jax",52.45,429,"Win","Top","Volibear"
"7516","Riven",52.42,414,"Win","Top","Volibear"
"7517","Jayce",50.61,328,"Win","Top","Volibear"
"7518","Vladimir",55.05,287,"Win","Top","Volibear"
"7519","Kayle",50,284,"Draw","Top","Volibear"
"7520","Rumble",55.43,276,"Win","Top","Volibear"
"7521","Nasus",55.38,251,"Win","Top","Volibear"
"7522","Camille",52.8,250,"Win","Top","Volibear"
"7523","Sion",47.9,238,"Lose","Top","Volibear"
"7524","Urgot",53.57,224,"Win","Top","Volibear"
"7525","Kennen",50.9,222,"Win","Top","Volibear"
"7526","Gangplank",53.85,221,"Win","Top","Volibear"
"7527","Vayne",52.27,220,"Win","Top","Volibear"
"7528","Poppy",53.67,218,"Win","Top","Volibear"
"7529","Wukong",51.15,217,"Win","Top","Volibear"
"7530","Kled",50,200,"Draw","Top","Volibear"
"7531","Illaoi",51.02,196,"Win","Top","Volibear"
"7532","Teemo",46.07,191,"Lose","Top","Volibear"
"7533","Rengar",60.61,165,"Win","Top","Volibear"
"7534","Tryndamere",54.05,148,"Win","Top","Volibear"
"7535","Viego",57.64,144,"Win","Top","Volibear"
"7536","Warwick",52.82,142,"Win","Top","Volibear"
"7537","Lucian",59.29,140,"Win","Top","Volibear"
"7538","Maokai",44.8,125,"Lose","Top","Volibear"
"7539","Cho'Gath",49.12,114,"Lose","Top","Volibear"
"7540","Zac",51.79,112,"Win","Top","Volibear"
"7541","Ryze",53.57,112,"Win","Top","Volibear"
"7542","Nocturne",43.52,108,"Lose","Top","Volibear"
"7543","Yasuo",59.62,104,"Win","Top","Volibear"
"7544","Quinn",48.96,96,"Lose","Top","Volibear"
"7545","Yorick",63.04,92,"Win","Top","Volibear"
"7546","Trundle",55.95,84,"Win","Top","Volibear"
"7547","Singed",46.67,75,"Lose","Top","Volibear"
"7548","Kalista",57.35,68,"Win","Top","Volibear"
"7549","Heimerdinger",42.42,66,"Lose","Top","Volibear"
"7550","Dr. Mundo",56.92,65,"Win","Top","Volibear"
"7551","Yone",42.86,63,"Lose","Top","Volibear"
"7552","Pantheon",56,50,"Win","Top","Volibear"
"7553","Lee Sin",51.33,1767,"Win","Jungle","Volibear"
"7554","Viego",52.31,541,"Win","Jungle","Volibear"
"7555","Rumble",53.74,521,"Win","Jungle","Volibear"
"7556","Kindred",47.98,521,"Lose","Jungle","Volibear"
"7557","Diana",53.91,512,"Win","Jungle","Volibear"
"7558","Elise",50.8,498,"Win","Jungle","Volibear"
"7559","Morgana",43.88,449,"Lose","Jungle","Volibear"
"7560","Kayn",47.31,427,"Lose","Jungle","Volibear"
"7561","Shaco",48.83,426,"Lose","Jungle","Volibear"
"7562","Nidalee",52.13,422,"Win","Jungle","Volibear"
"7563","Master Yi",55.86,401,"Win","Jungle","Volibear"
"7564","Xin Zhao",45.95,383,"Lose","Jungle","Volibear"
"7565","Nocturne",45.33,353,"Lose","Jungle","Volibear"
"7566","Graves",49.7,334,"Lose","Jungle","Volibear"
"7567","Kha'Zix",57.04,270,"Win","Jungle","Volibear"
"7568","Ekko",39.74,234,"Lose","Jungle","Volibear"
"7569","Nunu & Willump",46.88,224,"Lose","Jungle","Volibear"
"7570","Zac",52.02,223,"Win","Jungle","Volibear"
"7571","Warwick",46.7,182,"Lose","Jungle","Volibear"
"7572","Rammus",51.23,162,"Win","Jungle","Volibear"
"7573","Evelynn",47.65,149,"Lose","Jungle","Volibear"
"7574","Rek'Sai",55.24,143,"Win","Jungle","Volibear"
"7575","Poppy",54.93,142,"Win","Jungle","Volibear"
"7576","Fiddlesticks",54.35,138,"Win","Jungle","Volibear"
"7577","Hecarim",52.21,136,"Win","Jungle","Volibear"
"7578","Udyr",57.58,132,"Win","Jungle","Volibear"
"7579","Jarvan IV",54.76,126,"Win","Jungle","Volibear"
"7580","Amumu",57.01,107,"Win","Jungle","Volibear"
"7581","Vi",51.49,101,"Win","Jungle","Volibear"
"7582","Sejuani",50.53,95,"Win","Jungle","Volibear"
"7583","Olaf",46.32,95,"Lose","Jungle","Volibear"
"7584","Lillia",54.55,88,"Win","Jungle","Volibear"
"7585","Karthus",60.92,87,"Win","Jungle","Volibear"
"7586","Trundle",43.53,85,"Lose","Jungle","Volibear"
"7587","Gragas",43.04,79,"Lose","Jungle","Volibear"
"7588","Taliyah",49.18,61,"Lose","Jungle","Volibear"
"7589","Shyvana",61.02,59,"Win","Jungle","Volibear"
"7590","Jax",42.11,57,"Lose","Jungle","Volibear"
"7591","Gwen",50.91,55,"Win","Jungle","Volibear"
"7592","Lee Sin",51.6,2537,"Win","Jungle","Warwick"
"7593","Rumble",53.85,832,"Win","Jungle","Warwick"
"7594","Diana",57.81,723,"Win","Jungle","Warwick"
"7595","Viego",54.39,717,"Win","Jungle","Warwick"
"7596","Elise",49.72,702,"Lose","Jungle","Warwick"
"7597","Morgana",49.16,651,"Lose","Jungle","Warwick"
"7598","Kindred",50.81,616,"Win","Jungle","Warwick"
"7599","Master Yi",59.43,562,"Win","Jungle","Warwick"
"7600","Xin Zhao",55.42,554,"Win","Jungle","Warwick"
"7601","Kayn",48.28,553,"Lose","Jungle","Warwick"
"7602","Shaco",49.08,544,"Lose","Jungle","Warwick"
"7603","Nidalee",54.6,533,"Win","Jungle","Warwick"
"7604","Nocturne",47.82,504,"Lose","Jungle","Warwick"
